Category,Title,Total Time,All Ingredients,Ingredient Groups,Instructions,Nutrition,Cuisine,Yields,Image,Ratings,Description,Status
Dessert,Perfect Whipped Cream Recipe,2,"1 cup cold heavy whipping cream, 2 tablespoons sugar (confectioner's sugar, honey, or maple syrup), 1/2 teaspoon vanilla extract (or other extracts or flavorings)","IngredientGroup(ingredients=['1 cup cold heavy whipping cream', ""2 tablespoons sugar (confectioner's sugar, honey, or maple syrup)"", '1/2 teaspoon vanilla extract (or other extracts or flavorings)'], purpose=None)","Prep. Place mixer bowl and whisk in freezer for at least 20 minutes to chill.
Whip. Pour heavy whipping cream, sugar and vanilla into the cold bowl and whisk on high speed until medium to stiff peaks form, about 1 minute. Do not over beat.
Serve. Serve immediately or see notes for how to store and freeze.","{'servingSize': '2 tbsp', 'calories': '57 kcal', 'carbohydrateContent': '1 g', 'fatContent': '5 g', 'saturatedFatContent': '3 g', 'cholesterolContent': '20 mg', 'sodiumContent': '5 mg', 'sugarContent': '1 g'}","American,French",16 servings,https://addapinch.com/wp-content/uploads/2014/07/perfect-whipped-cream-recipe-DSC_3693.jpg,4.96,Make the Perfect Whipped Cream recipe with these easy tips! Just three ingredients and 5 minutes for the BEST whipped cream that holds shape!,Complete
Dessert,Peanut Brittle Recipe,25,"2 cups granulated sugar, 1 cup light corn syrup, 1 cup water, 1 pinch kosher salt, 2 tablespoons butter, 2 teaspoons baking soda, 2 teaspoons vanilla extract, 1 1/2 cups cocktail peanuts","IngredientGroup(ingredients=['2 cups granulated sugar', '1 cup light corn syrup', '1 cup water', '1 pinch kosher salt', '2 tablespoons butter', '2 teaspoons baking soda', '2 teaspoons vanilla extract', '1 1/2 cups cocktail peanuts'], purpose=None)","Prep. Lightly butter a rimmed baking sheet and set aside.
Make the peanut brittle. Add sugar, corn syrup, water, and salt to a medium, heavy-bottomed saucepan. Stir to combine and then cook over medium heat about three minutes, do not stir. Continue to cook, stirring occasionally until mixture reaches 300º F on a candy thermometer. Immediately remove from heat and add butter, baking soda, vanilla and peanuts. Stir quickly to combine and then pour onto buttered baking sheet.
Cool and serve. Spread with the back of a silicone spatula. Allow to cool completely, about 15 minutes. Break into pieces.","{'calories': '364 kcal', 'carbohydrateContent': '64 g', 'proteinContent': '6 g', 'fatContent': '12 g', 'saturatedFatContent': '3 g', 'transFatContent': '1 g', 'cholesterolContent': '5 mg', 'sodiumContent': '328 mg', 'fiberContent': '2 g', 'sugarContent': '60 g', 'unsaturatedFatContent': '8 g', 'servingSize': '1 serving'}",American,11 servings,https://addapinch.com/wp-content/uploads/2012/12/peanut-brittle-recipe.jpg,5.0,"Peanut Brittle is a delicious, old-fashioned, buttery and crunchy candy made with simple ingredients and peanuts. This heirloom peanut brittle recipe has been handed down through the generations and is always a favorite!",Complete
Dessert,Pumpkin Cookies Recipe with Maple Buttercream Frosting,22,"1 cup butter (softened), 1/4 cup granulated sugar, 3/4 cup light brown sugar (packed), 1 cup pumpkin puree (homemade or store-bought), 1 large egg, 1 1/2 teaspoons vanilla extract, 2 cups all-purpose flour, 1 teaspoon baking soda, 1 1/2 teaspoon pumpkin pie spice, 1/2 teaspoon kosher salt, 1/2 cup butter (softened), 2 cups confectioners' sugar, 2 teaspoons maple syrup, 2 tablespoons heavy cream","IngredientGroup(ingredients=['1 cup butter (softened)', '1/4 cup granulated sugar', '3/4 cup light brown sugar (packed)', '1 cup pumpkin puree (homemade or store-bought)', '1 large egg', '1 1/2 teaspoons vanilla extract', '2 cups all-purpose flour', '1 teaspoon baking soda', '1 1/2 teaspoon pumpkin pie spice', '1/2 teaspoon kosher salt'], purpose=None), IngredientGroup(ingredients=['1/2 cup butter (softened)', ""2 cups confectioners' sugar"", '2 teaspoons maple syrup', '2 tablespoons heavy cream'], purpose='Maple Buttercream Frosting Recipe')","Prep. Preheat oven 350ºF. Line a baking sheet with parchment paper and set aside.
Cream together the wet ingredients. Cream together the butter and sugars until light and fluffy, about 3 minutes. Beat in the pumpkin puree, egg, and the vanilla extract.
Whisk together the dry ingredients. Whisk together the flour, baking soda, pumpkin pie spice, and salt in a medium bowl.
Mix the dry into the wet ingredients. Slowly mix the dry ingredients into the pumpkin puree mixture until combined.
Drop and bake. Drop cookie dough by the tablespoon full onto the prepared baking sheet and bake for about 10 minutes, until set but not overbaked.
Cool, frost and serve. Remove the cookies from the oven and transfer to a wire rack for cooling completely. Once cooled, frost with Maple Frosting (recipe below).
Maple Buttercream Frosting Recipe:
Cream together the butter, confectioner's sugar and maple syrup until light and fluffy. Add heavy cream a tablespoon at a time, beating well after each, until the maple frosting is well combined and fluffy.","{'calories': '113 kcal', 'carbohydrateContent': '14 g', 'proteinContent': '1 g', 'fatContent': '6 g', 'saturatedFatContent': '4 g', 'transFatContent': '0.2 g', 'cholesterolContent': '20 mg', 'sodiumContent': '96 mg', 'fiberContent': '0.3 g', 'sugarContent': '10 g', 'unsaturatedFatContent': '2.3 g', 'servingSize': '1 serving'}",American,48 servings,https://addapinch.com/wp-content/uploads/2016/10/pumpkin-cookie-recipe-maple-buttercream-frosting_DSC4206-1.jpg,5.0,"Pumpkin Cookies Recipe with Maple Buttercream Frosting - Pumpkin Cookies with Maple Frosting Recipe make for a soft, delicious cookie recipe! A simple, yet flavorful cookie recipe topped with maple buttercream frosting!",Complete
Dessert,Southern Sweet Potato Pie Recipe,120,"3 medium sweet potatoes, baked, 1/2 cup butter, 1 cup granulated sugar, 2 teaspoons vanilla extract, 2 large eggs (beaten), 1/2 cup milk (whole or evaporated), 1 (9-inch) unbaked pie crust, whipped cream, marshmallow fluff","IngredientGroup(ingredients=['3 medium sweet potatoes, baked', '1/2 cup butter', '1 cup granulated sugar', '2 teaspoons vanilla extract', '2 large eggs (beaten)', '1/2 cup milk (whole or evaporated)', '1 (9-inch) unbaked pie crust'], purpose=None), IngredientGroup(ingredients=['whipped cream', 'marshmallow fluff'], purpose='Optional Toppings')","Bake the sweet potatoes. Preheat the oven to 400º F. Scrub the sweet potatoes until clean, prick them 4 to 5 times with a fork. Place onto a baking sheet and bake for 45 - 50 minutes until the sweet potatoes are tender when pricked with a toothpick. Remove from the oven and allow to cool until they can easily be handled. Peel the skin from the sweet potatoes and place the sweet potatoes into a large mixing bowl. Reduce the oven heat to 350º F.
Combine
Make the Pie Filling. Add butter to the sweet potatoes and mash until smooth. Add the sugar(s) to the sweet potatoes and mix until well combined. Add the vanilla extract, milk, and the eggs. Mix until well combined. Pour into the unbaked pie crust.
Bake the Pie. Bake the pie until the center of the pie is set, about 1 hour. Remove the pie from the oven and allow to cool slightly.
Serve. Serve the pie warm or allow to cool before slicing. Top with whipped cream (or your favorite topping) and serve.","{'calories': '282 kcal', 'carbohydrateContent': '38 g', 'proteinContent': '3 g', 'fatContent': '13 g', 'saturatedFatContent': '8 g', 'transFatContent': '1 g', 'cholesterolContent': '79 mg', 'sodiumContent': '161 mg', 'fiberContent': '2 g', 'sugarContent': '29 g', 'unsaturatedFatContent': '5 g', 'servingSize': '1 serving'}",American,8 servings,https://addapinch.com/wp-content/uploads/2011/10/Sweet-Potato-Pie-Recipe-12.jpg,5.0,"This Southern Sweet Potato Pie is an heirloom recipe loved for generations! A delicious Southern favorite made with simple ingredients baked sweet potatoes, butter, milk, eggs and sugar! Loved fall dessert that's perfect for Thanksgiving!",Complete
Dessert,Toffee Recipe,20,"1 cup roasted pecans (divided (optional)), 1 cup packed brown sugar, 1 cup butter, 1 cup chocolate chips","IngredientGroup(ingredients=['1 cup roasted pecans (divided (optional))', '1 cup packed brown sugar', '1 cup butter', '1 cup chocolate chips'], purpose=None)","Line a baking sheet with parchment paper or a silicon baking mat, such as a Silpat. If using nuts, sprinkle 1/2 cup roasted pecans on top and spread evenly.
Using a heavy-bottomed saucepan over medium heat, melt brown sugar and butter, stirring constantly. Boil until a candy thermometer reaches 300º F. Immediately remove from heat and pour over roasted nuts. Top with chocolate chips and allow chips to begin melting. Spread chocolate evenly over top of toffee with a silicon spatula. Allow to cool for about five minutes before adding remaining roasted pecans.
If omitting the roasted pecans from your recipe, consider sprinkling top of chocolate with sea salt.
Allow to cool completely to harden - overnight on counter or about 20 minutes in the freezer. Lift hardened toffee off parchment paper or silpat and break into candy pieces.
Optional: for thicker toffee pieces (as pictured), I line a 7x11 casserole dish with parchment paper rather than using a baking sheet. Freezing time increases to 30 minutes.","{'calories': '168 kcal', 'carbohydrateContent': '14 g', 'fatContent': '12 g', 'saturatedFatContent': '6 g', 'cholesterolContent': '21 mg', 'sodiumContent': '75 mg', 'sugarContent': '13 g', 'servingSize': '1 serving'}",American,24 servings,https://addapinch.com/wp-content/uploads/2015/12/toffee-recipe-DSC_1140.jpg,4.86,"This is the BEST Homemade Toffee and such an easy recipe to make! With only four simple ingredients, this delicious buttery toffee is a much-loved candy to make often!",Complete
Dessert,Apple Fritters Recipe,30,"2 large Granny Smith apples (peeled and diced), 1 3/4 cups all-purpose flour, 1 tablespoon baking powder, 3 tablespoons sugar, 1/2 teaspoon kosher salt, 1 1/2 teaspoons apple pie spice, 1/2 cup milk, 2 large eggs, 1/2 cup apple cider, 1 1/2 teaspoons vanilla extract, 3 - 4 cups peanut oil, 1 cup confectioner's sugar, 2 tablespoons milk, 1 tablespoon apple cider","IngredientGroup(ingredients=['2 large Granny Smith apples (peeled and diced)', '1 3/4 cups all-purpose flour', '1 tablespoon baking powder', '3 tablespoons sugar', '1/2 teaspoon kosher salt', '1 1/2 teaspoons apple pie spice', '1/2 cup milk', '2 large eggs', '1/2 cup apple cider', '1 1/2 teaspoons vanilla extract', '3 - 4 cups peanut oil'], purpose=None), IngredientGroup(ingredients=[""1 cup confectioner's sugar"", '2 tablespoons milk', '1 tablespoon apple cider'], purpose='For the glaze:')","Line a rimmed baking sheet with paper towels in preparation for draining fritters once they are cooked.
Whisk together flour, baking powder, sugar, salt, and apple pie spice in a medium bowl. Add diced apples and toss in the flour mixture. Whisk together milk, eggs, and vanilla in a 2-cup measuring cup. Stir carefully into flour mixture with a rubber spatula, just until well-combined.
Pour oil into deep skillet or Dutch oven over medium heat and bring to 350º F. Using two tablespoons, place 5 to 6 scoops at a time into heated oil. Cook apple fritters about 3 minutes on each side until golden brown and cooked through.
Remove from the Dutch oven with a slotted spoon and place onto prepared pan for draining.
For the glaze:
Whisk together confectioner's sugar, milk, and apple cider until smooth. Spoon 1 teaspoon of glaze over each apple fritter and allow to rest about 8 to 10 minutes before serving.","{'servingSize': '1 fritter', 'calories': '317 kcal', 'carbohydrateContent': '52 g', 'proteinContent': '5 g', 'fatContent': '10 g', 'saturatedFatContent': '2 g', 'transFatContent': '0.01 g', 'cholesterolContent': '49 mg', 'sodiumContent': '174 mg', 'fiberContent': '2 g', 'sugarContent': '28 g', 'unsaturatedFatContent': '7 g'}",American,8 servings,https://addapinch.com/wp-content/uploads/2015/09/apple-fritters-recipe_DSC2655-1.jpg,5.0,"These Apple Fritters are so delicious and easy to make! Juicy, tart apples in sweet fried pastry, drizzled with a luscious glaze are the perfect fall treat!",Complete
Dessert,Easy Carrot Cake Sheet Cake Recipe,40,"4 tablespoons butter (softened), 5 tablespoons coconut oil (or vegetable oil or canola oil), ½ cup granulated sugar, 1 cup packed brown sugar, 1½ teaspoons vanilla extract, 3 large eggs, 2 large egg yolks, 2 cups all-purpose flour, 2 teaspoons baking powder, ½ teaspoon baking soda, 2 teaspoons ground cinnamon, ½ teaspoon ground ginger, 1 teaspoon kosher salt, ⅓ cup buttermilk, 3 cups grated carrots ((about 6 medium carrots)), 1½ cups roasted pecans (divided), Cream Cheese Frosting Recipe","IngredientGroup(ingredients=['4 tablespoons butter (softened)', '5 tablespoons coconut oil (or vegetable oil or canola oil)', '½ cup granulated sugar', '1 cup packed brown sugar', '1½ teaspoons vanilla extract', '3 large eggs', '2 large egg yolks', '2 cups all-purpose flour', '2 teaspoons baking powder', '½ teaspoon baking soda', '2 teaspoons ground cinnamon', '½ teaspoon ground ginger', '1 teaspoon kosher salt', '⅓ cup buttermilk', '3 cups grated carrots ((about 6 medium carrots))', '1½ cups roasted pecans (divided)', 'Cream Cheese Frosting Recipe'], purpose=None)","Preheat oven 350º F. Coat one baking sheet (18x13) with butter or shortening and lightly dust with flour to prevent the cake from sticking while baking. Alternately, coat well with baking spray.
Mix together butter, coconut oil, granulated sugar, and brown sugar in a large bowl with an electric mixer until well combined. Mix in vanilla extract until well incorporated. Add eggs one at a time, beating well after each addition before adding the next. Add egg yolk making sure well combined.
Whisk together flour, baking powder, baking soda, cinnamon, ginger and salt in a medium bowl.
Add half of the flour mixture to the butter and sugar mixture and beat until well incorporated. Add buttermilk, beating until just combined before stirring in remaining flour mixture.
Fold in carrots, 1 cup of pecans and spread into the prepared baking sheet.
Bake until cakes spring back when gently touched in the center and the edges begin to turn loose from the sides of the pan, about 30 - 40 minutes. Remove from the oven and allow to cool in the sheet pan on a wire rack for about 5 minutes. You can follow my tips for how to tell when your cake is done.
Frost cake with cream cheese frosting and sprinkle with toasted pecans.","{'servingSize': '1 2x2 inch piece', 'calories': '79 kcal', 'carbohydrateContent': '9 g', 'proteinContent': '1 g', 'fatContent': '4 g', 'saturatedFatContent': '2 g', 'cholesterolContent': '19 mg', 'sodiumContent': '64 mg', 'fiberContent': '1 g', 'sugarContent': '6 g'}",American,58 servings,https://addapinch.com/wp-content/uploads/2017/04/carrot-cake-sheet-cake-recipe_DSC0722.jpg,5.0,"This Easy Carrot Cake Sheet Cake covered in fluffy Cream Cheese Frosting is moist, delicious, and a favorite carrot cake recipe that everyone loves! Made from scratch with simple ingredients like fresh carrots, butter, brown sugar, cinnamon, and ginger, this recipe makes a scrumptious dessert for Easter or any time!",Complete
Appetizer,Pumpkin Cheesecake Dip Recipe,10,"1 8-ounce package cream cheese (, softened), 1/4 cup packed light brown sugar, 1 cup pumpkin puree, 1 teaspoon pumpkin pie spice, 1 teaspoon vanilla extract","IngredientGroup(ingredients=['1 8-ounce package cream cheese (, softened)', '1/4 cup packed light brown sugar', '1 cup pumpkin puree', '1 teaspoon pumpkin pie spice', '1 teaspoon vanilla extract'], purpose=None)","Cream the cream cheese and brown sugar with an electric mixer until light and fluffy. Add in pumpkin puree, pumpkin pie spice, and vanilla extract until well combined. Pour into a serving bowl and serve. May be refrigerated in an airtight container.","{'calories': '138 kcal', 'carbohydrateContent': '11 g', 'proteinContent': '2 g', 'fatContent': '10 g', 'saturatedFatContent': '6 g', 'cholesterolContent': '29 mg', 'sodiumContent': '93 mg', 'fiberContent': '1 g', 'sugarContent': '9 g', 'unsaturatedFatContent': '4 g', 'servingSize': '1 serving'}",American,8 servings,https://addapinch.com/wp-content/uploads/2014/10/pumpkin-cheesecake-dip-recipe-DSC_5387-1.jpg,5.0,"This pumpkin cheesecake dip is such an easy dip recipe that tastes just like pumpkin cheesecake! Perfect for fall parties, entertaining, and more!",Complete
Dessert,KK's Chocolate Chip Cookie Pie Recipe,40,"1 graham cracker crust, 2 large eggs (lightly beaten), 1 cup granulated sugar, ½ cup all-purpose flour, 1 teaspoon vanilla extract, 1/2 cup butter (melted), 1 cup chocolate chips, 1 cup pecans, 1 pinch kosher salt","IngredientGroup(ingredients=['1 graham cracker crust', '2 large eggs (lightly beaten)', '1 cup granulated sugar', '½ cup all-purpose flour', '1 teaspoon vanilla extract', '1/2 cup butter (melted)', '1 cup chocolate chips', '1 cup pecans', '1 pinch kosher salt'], purpose=None)","Preheat oven to 325º F.
Mix together eggs, sugar, flour and vanilla until just well-combined. Stir in melted butter followed by chocolate chips and pecans. Pour mixture into graham cracker crust and place into oven.
Bake 35-40 minutes, until pie has lightly browned and set in the center. Remove from the oven and allow to cool completely before serving.","{'calories': '551 kcal', 'carbohydrateContent': '61 g', 'proteinContent': '5 g', 'fatContent': '32 g', 'saturatedFatContent': '12 g', 'cholesterolContent': '80 mg', 'sodiumContent': '239 mg', 'fiberContent': '2 g', 'sugarContent': '43 g', 'servingSize': '1 serving'}",American,8 servings,https://addapinch.com/wp-content/uploads/2017/08/chocolate-chip-cookie-pie-DSC_1197-3.jpg,5.0,"Chocolate Chip Cookie Pie makes a delicious pie recipe that everyone loves, especially the kids! Get this family favorite, easy chocolate chip cookie pie!",Complete
"Breakfast,Dessert,Snack",Apple Cider Donut Muffins Recipe,30,"2 cups all-purpose flour, 1 1/2 tsp baking powder, 1/4 teaspoon baking soda, 1 teaspoon kosher salt, 2 teaspoons ground cinnamon, 1/4 cup unsalted butter (room temperature), 1/4 cup vegetable oil (or coconut oil), 1/2 cup brown sugar (packed), 1/2 cup granulated sugar, 2 large eggs, 2 teaspoons vanilla extract, 1/4 cup apple cider concentrate (see the recipe below or substitute with apple cider), 1/4 cup buttermilk, 3 tablespoons butter (melted), 1/2 cup granulated sugar, 1 1/2 teaspoons ground cinnamon, 1/2 cup apple cider","IngredientGroup(ingredients=['2 cups all-purpose flour', '1 1/2 tsp baking powder', '1/4 teaspoon baking soda', '1 teaspoon kosher salt', '2 teaspoons ground cinnamon', '1/4 cup unsalted butter (room temperature)', '1/4 cup vegetable oil (or coconut oil)', '1/2 cup brown sugar (packed)', '1/2 cup granulated sugar', '2 large eggs', '2 teaspoons vanilla extract', '1/4 cup apple cider concentrate (see the recipe below or substitute with apple cider)', '1/4 cup buttermilk'], purpose=None), IngredientGroup(ingredients=['3 tablespoons butter (melted)', '1/2 cup granulated sugar', '1 1/2 teaspoons ground cinnamon'], purpose='For the Topping:'), IngredientGroup(ingredients=['1/2 cup apple cider'], purpose='Apple Cider Concentrate')","Preheat oven to 375º F. Spray the muffin pan with nonstick baking spray or coat well with butter and flour, making sure to discard any excess flour from the pan after coating.
Whisk together the flour, baking powder, baking soda, salt, and cinnamon in a medium bowl. Set aside.
Cream together the butter, vegetable oil, and the sugars until light and fluffy, about 3 minutes. Add an egg, one at a time, taking care to fully incorporate before adding the other.
Mix vanilla, apple cider concentrate (or apple cider), and buttermilk in a small bowl. Set aside.
Gently fold flour mixture, into the butter/sugar mixture, alternating with the milk mixture. Stir until just combined. Scoop mixture into prepared muffin pan, filling about 1/2 full. Bake until a toothpick or skewer inserted in the middle comes out clean, about 20 minutes.
Prepare topping for muffins while the muffins are baking. Melt the butter and allow to cool slightly. Mix together the granulated sugar and ground cinnamon in another bowl and set aside.
Once muffins have baked, remove from the oven and allow to cool about 5 minutes in the muffin tin. As you remove each muffin, brush top of muffin with melted butter. Roll the sides of the muffin in the cinnamon sugar and then roll the top of the muffin in the cinnamon sugar. Place onto a plate to finish cooling.
Apple Cider Concentrate
Heat apple cider in a small saucepan over medium heat until it has reduced by half, about 30 minutes.","{'servingSize': '1 muffin', 'calories': '288 kcal', 'carbohydrateContent': '43 g', 'proteinContent': '3 g', 'fatContent': '11 g', 'saturatedFatContent': '7 g', 'cholesterolContent': '55 mg', 'sodiumContent': '239 mg', 'sugarContent': '26 g'}",American,12 servings,https://addapinch.com/wp-content/uploads/2018/10/apple-cider-donut-muffins-recipe-DSC_0752-scaled.jpg,5.0,"Apple Cider Donut Muffins Recipe - These apple cider muffins are light, fluffy and coated in an amazing cinnamon sugar coating!",Complete
"Breakfast,Snack",Chocolate Chip Muffins Recipe,20,"2 cups all-purpose flour, 1½ teaspoons baking powder, ½ teaspoon kosher salt, ½ cup unsalted butter (room temperature), 1 cup granulated sugar, 2 large eggs, 2 teaspoons vanilla extract, ½ cup milk, 1 cup chocolate chips","IngredientGroup(ingredients=['2 cups all-purpose flour', '1½ teaspoons baking powder', '½ teaspoon kosher salt', '½ cup unsalted butter (room temperature)', '1 cup granulated sugar', '2 large eggs', '2 teaspoons vanilla extract', '½ cup milk', '1 cup chocolate chips'], purpose=None)","Preheat oven to 375º F. Spray mini-muffin tin with bakers spray or coat well with butter and flour, making sure to discard any excess flour from the tins after coating.
Sift together flour, baking powder, and salt in a medium bowl. Set aside.
Cream together butter and sugar until lightened in color, about 3 minutes. Add an egg, one at a time, taking care to fully incorporate before adding the other. Mix in vanilla.
Gently fold in flour mixture, alternating with milk. Stir until just combined. Fold in chocolate chips and scoop mixture into prepared mini muffin tin, filling about 2/3 to 3/4 full. Bake until a toothpick or skewer inserted in the middle comes out clean, about 15 minutes.
Once muffins have baked, remove from the oven and allow to cool slightly in the muffin tin before removing for serving.","{'servingSize': '1 muffin', 'calories': '151 kcal', 'carbohydrateContent': '22 g', 'proteinContent': '2 g', 'fatContent': '6 g', 'saturatedFatContent': '4 g', 'transFatContent': '0.2 g', 'cholesterolContent': '26 mg', 'sodiumContent': '62 mg', 'fiberContent': '0.5 g', 'sugarContent': '13 g', 'unsaturatedFatContent': '1.3 g'}",American,24 servings,https://addapinch.com/wp-content/uploads/2014/06/chocolate-chip-muffins-recipe-DSC_4142-2.jpg,4.67,"Chocolate Chip Muffins gives a nod to the classic cookie for breakfast! Made from scratch, these chocolate chip muffins will surely be a favorite!",Complete
Dessert,Park Avenue Bars Recipe,55,"1 tablespoon butter (for coating baking pan), 2 3/4 cups all-purpose flour, 2 cups sugar, 2 teaspoons baking powder, 1 1/2 teaspoons baking soda, 1 teaspoon kosher salt, 3 large eggs, 3/4 cup butter (melted), 1/2 teaspoon vanilla extract, 1 cup chopped pecans, 1 (8-ounce) package cream cheese (softened), 3 1/2 cups confectioners' sugar","IngredientGroup(ingredients=['1 tablespoon butter (for coating baking pan)', '2 3/4 cups all-purpose flour', '2 cups sugar', '2 teaspoons baking powder', '1 1/2 teaspoons baking soda', '1 teaspoon kosher salt', '3 large eggs', '3/4 cup butter (melted)', '1/2 teaspoon vanilla extract', '1 cup chopped pecans', '1 (8-ounce) package cream cheese (softened)', ""3 1/2 cups confectioners' sugar""], purpose=None)","Preheat oven to 350º F. Lightly coat a 9 x 13 inch baking dish with butter and set aside. Additionally, you may line the 9 x 13-inch baking dish with parchment paper, leaving enough at the edges to easily lift the bars from the baking dish. Butter the parchment paper.
Whisk together the flour, sugar, baking powder, baking soda, and salt. Add in one egg, the melted butter, and the vanilla extract. Beat until well combined. Press the mixture into the bottom of the prepared baking dish. Sprinkle the chopped pecans on top of the cake mixture. Set aside.
Beat together the cream cheese, powdered sugar, and the two remaining eggs with an electric mixer until creamy and smooth. Pour on top of cake crust layer in the baking dish.
Bake until the top is golden brown, about 45 minutes. Cool before cutting and serving. If using parchment paper lined baking dish, allow to cool in the baking dish for about 5 minutes. Then, carefully lift the edges of the parchment paper and transfer the Park Avenue Bars to a wire rack to cool completely. Then, cut for serving.","{'servingSize': '1 g', 'calories': '473 kcal', 'carbohydrateContent': '70 g', 'proteinContent': '5 g', 'fatContent': '20 g', 'saturatedFatContent': '7 g', 'cholesterolContent': '64 mg', 'sodiumContent': '347 mg', 'fiberContent': '1 g', 'sugarContent': '51 g'}",American,16 servings,https://addapinch.com/wp-content/uploads/2019/07/park-avenue-bars-recipe-1631-scaled.jpg,5.0,This Park Avenue Bars recipe is so easy! A homemade yellow cake with a cream cheese topping that is baked to golden perfection! Cut for easy serving!,Complete
Dessert,No Bake Lemon Cream Pie Recipe,80,"1 graham cracker crust, 1 (8-ounce) package cream cheese (softened), 1/2 cup confectioner's sugar, 1 1/2 teaspoons vanilla extract, 3 large lemons, 1 cup heavy whipping cream","IngredientGroup(ingredients=['1 graham cracker crust'], purpose='Lemon Cream Pie Crust'), IngredientGroup(ingredients=['1 (8-ounce) package cream cheese (softened)', ""1/2 cup confectioner's sugar"", '1 1/2 teaspoons vanilla extract', '3 large lemons', '1 cup heavy whipping cream'], purpose='Lemon Cream Pie Filling')","Graham Cracker Crust Recipe
Prepare Graham Cracker Crust according to recipe instructions. Use either the bake or the no-bake method based on your personal preference.
Lemon Cream Pie Filling
Zest and juice two of the lemons. You should have about 2 tablespoons of fresh lemon zest and 1/4 cup of fresh lemon juice. Slice the 3rd lemon and cut into quarters for decorating the top of the pie.
Beat the cream cheese, confectioner's sugar, vanilla extract, lemon zest, lemon juice, and whipping cream together until creamy. Spread into the graham cracker crust. Place into the refrigerator until ready to serve, at least one hour.","{'servingSize': '1 slice', 'calories': '253 kcal', 'carbohydrateContent': '26 g', 'proteinContent': '2 g', 'fatContent': '16 g', 'saturatedFatContent': '8 g', 'cholesterolContent': '41 mg', 'sodiumContent': '113 mg', 'fiberContent': '2 g', 'sugarContent': '12 g'}",American,8 servings,https://addapinch.com/wp-content/uploads/2019/06/lemon-cream-pie-recipe-1047-1-scaled.jpg,5.0,"This no bake lemon cream pie is a quick and easy twist on the classic. Made with cream cheese, cream, and lots of lemon with a buttery graham cracker crust.",Complete
Dessert,Chocolate Chip Blondies Recipe,35,"1 cup butter (melted and cooled), 1 cup packed dark brown sugar, 1/2 cup granulated sugar, 2 large eggs, 2 teaspoons vanilla extract, 1 teaspoon kosher salt, 2 cups all-purpose flour, 1 teaspoon baking powder, 1 1/2 cups chocolate chips (dark, semisweet or milk chocolate), 1 cup chopped pecans (optional)","IngredientGroup(ingredients=['1 cup butter (melted and cooled)', '1 cup packed dark brown sugar', '1/2 cup granulated sugar', '2 large eggs', '2 teaspoons vanilla extract', '1 teaspoon kosher salt', '2 cups all-purpose flour', '1 teaspoon baking powder', '1 1/2 cups chocolate chips (dark, semisweet or milk chocolate)', '1 cup chopped pecans (optional)'], purpose=None)","Preheat oven to 350º F. Prepare a 9x13 baking pan with baking spray. Set aside.
Cream together the butter and sugar until light and fluffy, about 3 minutes. Mix in the eggs, vanilla, salt, all-purpose flour, and baking powder. Mix until just well-combined. Stir in chocolate chips and pecans, if using. Spread into baking pan.
Bake about 25-30 minutes, until set in the middle and lightly golden brown. Cool on a rack until completely cooled before cutting into pieces.","{'calories': '502 kcal', 'carbohydrateContent': '59 g', 'proteinContent': '5 g', 'fatContent': '28 g', 'saturatedFatContent': '14 g', 'cholesterolContent': '71 mg', 'sodiumContent': '361 mg', 'fiberContent': '2 g', 'sugarContent': '41 g', 'servingSize': '1 serving'}",American,16 servings,https://addapinch.com/wp-content/uploads/2014/08/chocolate-chip-blondies-recipe_DSC5315.jpg,5.0,"This chocolate chip blondies recipe makes a delicious, sweet treat or dessert. Filled with chocolate chips, this simple blondie recipe will become a favorite!",Complete
Dessert,Old Fashioned Vanilla Ice Cream Recipe,15,"4 egg yolks, 1/2 cup granulated sugar, 1 cup whole milk, 1 cup heavy cream, 2 teaspoons vanilla extract (or vanilla bean paste)","IngredientGroup(ingredients=['4 egg yolks', '1/2 cup granulated sugar', '1 cup whole milk', '1 cup heavy cream', '2 teaspoons vanilla extract (or vanilla bean paste)'], purpose=None)","Add egg yolks and sugar to a medium saucepan and whisk until a light yellow color and well combined. In another small sauce pan, heat milk over medium-low heat until it just begins to simmer. Do not stir. Gradually add milk to egg and sugar mixture, stirring constantly. Return to heat until it reaches 165º F, but do not allow it to come to a boil. As soon as it reaches the correct temperature, remove it from the heat. Pour custard base into an airtight container and store in the refrigerator until it chills to 65º F. The longer the custard base chills, the creamier your ice cream will be.
Once the custard base is ready, stir in the heavy cream and vanilla extract and pour it into your ice cream maker and process according to your ice cream maker's instructions.","{'servingSize': '0.5 cup', 'calories': '198 kcal', 'carbohydrateContent': '15 g', 'proteinContent': '2 g', 'fatContent': '14 g', 'saturatedFatContent': '8 g', 'cholesterolContent': '141 mg', 'sodiumContent': '28 mg', 'sugarContent': '14 g'}",American,8 servings,https://addapinch.com/wp-content/uploads/2017/07/old-fashioned-vanilla-ice-cream-recipe-DSC_4239.jpg,4.99,An old fashioned vanilla ice cream recipe that everyone loves! This creamy custard base homemade vanilla ice cream recipe tastes like an ice cream parlor favorite.,Complete
