Category,Title,Total Time,All Ingredients,Ingredient Groups,Instructions,Nutrition,Cuisine,Yields,Image,Ratings,Description,Status
Appetizer,French Onion Soup Stuffed Mushrooms Recipe,40,"24 whole fresh mushrooms (cleaned and stems removed with stems chopped), 1 medium onion (thinly sliced), 1 tablespoon butter, 1/4 cup beef stock or broth, 1 slice sourdough bread, 1/2 teaspoon Stone House Seasoning, 1/2 cup grated Gruyere cheese, 1/4 cup grated Parmesan cheese, chopped fresh parsley (optional)","IngredientGroup(ingredients=['24 whole fresh mushrooms (cleaned and stems removed with stems chopped)', '1 medium onion (thinly sliced)', '1 tablespoon butter', '1/4 cup beef stock or broth', '1 slice sourdough bread', '1/2 teaspoon Stone House Seasoning', '1/2 cup grated Gruyere cheese', '1/4 cup grated Parmesan cheese', 'chopped fresh parsley (optional)'], purpose=None)","Preheat oven to 450º F. Arrange clean mushroom caps with the open cavity up on a parchment paper lined baking sheet.
Add chopped mushroom stems, sliced onion, and butter to a medium skillet set over medium heat. Cook until the onions are tender, about 7 minutes. Add the beef stock and cook until the onions are glazed and caramelized, about 10 more minutes.
Meanwhile, pulse the bread in a blender or food processor until you have made breadcrumbs. Toss with Stone House Seasoning and fill each of the mushroom caps with the seasoned bread crumbs.
Top the breadcrumbs with the onion mixture and then top with grated cheeses. Bake in the oven for 15 minutes. Remove from the oven and allow to rest on the pan to cool slightly before serving, about 5 minutes. Top with fresh parsley, if using, and serve.","{'servingSize': '2 mushrooms', 'calories': '79 kcal', 'carbohydrateContent': '10 g', 'proteinContent': '7 g', 'fatContent': '2 g', 'saturatedFatContent': '1 g', 'cholesterolContent': '4 mg', 'sodiumContent': '193 mg', 'fiberContent': '2 g', 'sugarContent': '4 g'}","American,French",12 servings,https://addapinch.com/wp-content/uploads/2018/09/french-onion-soup-stuffed-mushrooms-recipe-DSC_0551-scaled.jpg,5.0,French Onion Soup Stuffed Mushrooms Recipe - This easy and delicious French Onion Soup Stuffed Mushrooms recipe makes the perfect holiday and party appetizer! Rich French Onion Soup meets savory stuffed mushrooms in this favorite recipe!,Complete
Dessert,Sugared Cranberries Recipe,63,"1 1/2 cups sugar (divided), 1 (12-ounce bag) fresh cranberries","IngredientGroup(ingredients=['1 1/2 cups sugar (divided)', '1 (12-ounce bag) fresh cranberries'], purpose=None)","Combine 1/2 cup sugar and 1/2 cup water in a medium saucepan set over medium heat. Stir until the sugar is completely dissolved, about 3 minutes. Add the cranberries and stir until well coated. Transfer the coated cranberries, using a slotted spoon, to a wire rack situated over a baking sheet. Let dry until the cranberries are just tacky to the touch, about 30 minutes.
Working in batches, roll the cranberries in a bowl of the remaining sugar until well coated, return to the wire rack and let dry completely.
Roll the cranberries in the remaining 1 1/2 cups sugar until well coated; let dry for at least 1 hour.
Store in an airtight container in a cool place for up to a week.","{'calories': '164 kcal', 'carbohydrateContent': '42 g', 'proteinContent': '0.3 g', 'fatContent': '0.1 g', 'sodiumContent': '1 mg', 'fiberContent': '2 g', 'sugarContent': '39 g', 'servingSize': '1 serving'}",American,8 servings,https://addapinch.com/wp-content/uploads/2017/12/sugared-cranberries-recipe-0152.jpg,5.0,"Sugared Cranberries Recipe - These sparkly sugared cranberries come together quickly and easily with just two simple ingredients! Beautiful as garnish for cakes, cookies, cocktails, or to serve as a sweet, yet tart treat!",Complete
Appetizer,Sweet and Spicy Cranberry Cocktail Meatballs Recipe,30,"1 pound ground beef, 1/4 medium onion (finely diced), 1 large egg (lightly beaten), 1/4 cup whole milk, 1/2 teaspoon kosher salt, 1/2 teaspoon ground black pepper, 1/2 cup dry bread crumbs, 1 1/2 teaspoons Worcestershire sauce, 3/4 cup ketchup, 1/4 cup cranberry juice, 1 tablespoon orange juice, 1 teaspoon yellow mustard, 1/2 cup packed brown sugar, 1 tablespoon Worcestershire sauce, 1/2 teaspoon kosher salt, 1/2 teaspoons ground black pepper, 1/2 teaspoon onion powder, 1 clove garlic (minced or 1/2 teaspoon garlic powder), 1 medium jalapeno pepper (deseeded and diced)","IngredientGroup(ingredients=['1 pound ground beef', '1/4 medium onion (finely diced)', '1 large egg (lightly beaten)', '1/4 cup whole milk', '1/2 teaspoon kosher salt', '1/2 teaspoon ground black pepper', '1/2 cup dry bread crumbs', '1 1/2 teaspoons Worcestershire sauce'], purpose='For the Meatballs'), IngredientGroup(ingredients=['3/4 cup ketchup', '1/4 cup cranberry juice', '1 tablespoon orange juice', '1 teaspoon yellow mustard', '1/2 cup packed brown sugar', '1 tablespoon Worcestershire sauce', '1/2 teaspoon kosher salt', '1/2 teaspoons ground black pepper', '1/2 teaspoon onion powder', '1 clove garlic (minced or 1/2 teaspoon garlic powder)', '1 medium jalapeno pepper (deseeded and diced)'], purpose='For the Sauce:')","Preheat the oven to 325º F. Line a baking sheet with parchment paper or foil, arrange a wire rack onto the lined baking sheet, spray the wire rack well with nonstick cooking spray and set aside.
Mix together ground beef, onion, egg, milk, salt, pepper, bread crumb, and Worcestershire sauce in a medium mixing bowl until well combined. Scoop the mixture into about tablespoon sized balls and roll firmly between palms of hand to form meatballs. Place onto the wire rack lined baking sheet.
Once all of the meatballs are formed, bake until the meatballs are cooked through, about 20 minutes.
Meanwhile, combine all of the ingredients for the sauce in a large skillet set over medium heat. Cook, stirring occasionally, until the sauce has thickened, about 10 minutes.
Arrange the cooked meatballs in a slow cooker and pour the thickened sauce over the meatballs. Gently stir the meatballs to coat with the sauce. Secure the lid on the slow cooker and set on low setting to keep warm as serving.","{'calories': '60 kcal', 'carbohydrateContent': '6 g', 'proteinContent': '3 g', 'fatContent': '3 g', 'saturatedFatContent': '1 g', 'transFatContent': '0.2 g', 'cholesterolContent': '14 mg', 'sodiumContent': '144 mg', 'fiberContent': '0.1 g', 'sugarContent': '5 g', 'unsaturatedFatContent': '1.1 g', 'servingSize': '1 serving'}",American,36 servings,https://addapinch.com/wp-content/uploads/2017/12/sweet-spicy-cranberry-cocktail-meatballs-recipe-0098.jpg,5.0,"Sweet and Spicy Cranberry Cocktail Meatballs Recipe - An update on a classic party favorite, these sweet and spicy cocktail meatballs are always a hit!",Complete
Appetizer,Sausage Balls Recipe,25,"1 pound breakfast sausage (pork, turkey, or chicken), 1 pound sharp cheddar cheese (shredded), 2 cups self-rising flour, 1/4 cup milk, 1/2 teaspoon kosher salt (optional), 1/4 teaspoon cayenne pepper (optional), 1/4 teaspoon garlic powder (optional), 1/4 teaspoon onion powder (optional)","IngredientGroup(ingredients=['1 pound breakfast sausage (pork, turkey, or chicken)', '1 pound sharp cheddar cheese (shredded)', '2 cups self-rising flour', '1/4 cup milk'], purpose=None), IngredientGroup(ingredients=['1/2 teaspoon kosher salt (optional)', '1/4 teaspoon cayenne pepper (optional)', '1/4 teaspoon garlic powder (optional)', '1/4 teaspoon onion powder (optional)'], purpose='Additional Seasonings (Optional)')","Prep. Preheat oven to 350º F. Line baking sheet pans with parchment paper.
Mix. Mix together all ingredients in a large bowl until just well-combined. Scoop mixture into tablespoon-sized balls with a scoop or using two spoons.
Bake. Bake 20 minutes or until golden brown and cooked throughout.","{'calories': '69 kcal', 'carbohydrateContent': '3 g', 'proteinContent': '4 g', 'fatContent': '5 g', 'saturatedFatContent': '2 g', 'transFatContent': '1 g', 'cholesterolContent': '13 mg', 'sodiumContent': '115 mg', 'fiberContent': '1 g', 'sugarContent': '1 g', 'unsaturatedFatContent': '3 g', 'servingSize': '1 serving'}",American,60 servings,https://addapinch.com/wp-content/uploads/2022/11/Add-a-Pinch_Sausage-Balls_14.jpg,5.0,Sausage balls are an easy and delicious dish. Perfect for breakfast and brunch or as a game-day and holiday appetizer!,Complete
"Appetizer,Snack",Bacon Ranch Cheese Ball Recipe,40,"1 (8-ounce) package cream cheese (softened), 1 (8-ounce) package cheddar cheese (shredded), 1 1/2 teaspoons Stone House Seasoning, 1 teaspoon Ranch Seasoning, 3 medium green onions (sliced), 3-5 slices cooked bacon (crumbled), 1 1/2 cups chopped pecans","IngredientGroup(ingredients=['1 (8-ounce) package cream cheese (softened)', '1 (8-ounce) package cheddar cheese (shredded)', '1 1/2 teaspoons Stone House Seasoning', '1 teaspoon Ranch Seasoning', '3 medium green onions (sliced)', '3-5 slices cooked bacon (crumbled)', '1 1/2 cups chopped pecans'], purpose=None)","Mix together the softened cream cheese and cheddar cheese until well combined. Stir in the Stone House and Ranch seasonings until well combined.
Add green onions and cooked bacon and stir until well combined. Turn the mixture out onto a piece of plastic wrap. Using the plastic wrap, form the cheese ball mixture into a ball and then wrap tightly with the plastic wrap. Place into the refrigerator and chill for 30 minutes.
Once chilled, remove the cheese ball from the refrigerator and roll in the chopped pecans, making sure to press the chopped pecans into the cheese ball to secure. Place onto a serving platter with your favorite crackers and a knife for serving.","{'servingSize': '2 tablespoons', 'calories': '118 kcal', 'carbohydrateContent': '2 g', 'proteinContent': '2 g', 'fatContent': '12 g', 'saturatedFatContent': '1 g', 'cholesterolContent': '3 mg', 'sodiumContent': '328 mg', 'fiberContent': '1 g'}",American,12 servings,https://addapinch.com/wp-content/uploads/2018/10/bacon-ranch-cheese-ball-recipe-DSC_0837-scaled.jpg,5.0,"Bacon Ranch Cheese Ball Recipe - This creamy, dreamy cheese ball melds together bacon, ranch seasoning, and is the encased in chopped pecans. Perfect for easy entertaining!",Complete
Appetizer,Poppy Seed Chicken Dip Recipe,10,"3-4 boneless skinless chicken breasts (cooked), 1 (8-ounce) package cream cheese, 1/2 cup mayonnaise, 2 teaspoons poppy seeds, 1/2 teaspoon Stone House Seasoning","IngredientGroup(ingredients=['3-4 boneless skinless chicken breasts (cooked)', '1 (8-ounce) package cream cheese', '1/2 cup mayonnaise', '2 teaspoons poppy seeds', '1/2 teaspoon Stone House Seasoning'], purpose=None)",Mix all ingredients together until well-combined. Place into an airtight container and chill until ready to serve.,"{'calories': '159 kcal', 'carbohydrateContent': '2 g', 'proteinContent': '12 g', 'fatContent': '11 g', 'saturatedFatContent': '6 g', 'transFatContent': '1 g', 'cholesterolContent': '57 mg', 'sodiumContent': '288 mg', 'fiberContent': '1 g', 'sugarContent': '1 g', 'unsaturatedFatContent': '4 g', 'servingSize': '1 serving'}",American,8 servings,https://addapinch.com/wp-content/uploads/2012/10/Poppy-Seed-Chicken-Dip-DSC_0519-1.jpg,5.0,Poppy Seed Chicken Dip is great for entertaining.,Complete
"Appetizer,Snack",Ranch Oyster Crackers Recipe,15,"1/2 cup butter, 1 teaspoon Ranch Seasoning Mix, 1/2 teaspoons Stone House Seasoning, 12-16 ounces oyster crackers","IngredientGroup(ingredients=['1/2 cup butter', '1 teaspoon Ranch Seasoning Mix', '1/2 teaspoons Stone House Seasoning', '12-16 ounces oyster crackers'], purpose=None)","Preheat oven to 275º F. Line a baking sheet with parchment paper and arrange a wire rack on top.
Melt the butter in a medium skillet over medium heat. Add in the Ranch Seasoning and Stone House. Whisk until combined.
Arrange the crackers in a large bowl. Pour the melted butter mixture over the crackers, carefully tossing to make sure each cracker is well coated.
Place the crackers onto the wire rack and then bake for 10 minutes. Remove from the oven and allow to cool. Store in an airtight container for up to 3 days.","{'calories': '81 kcal', 'carbohydrateContent': '12 g', 'proteinContent': '1 g', 'fatContent': '3.5 g', 'servingSize': '1 serving'}",American,5 servings,https://addapinch.com/wp-content/uploads/2018/12/anch-oyster-crackers-recipe-DSC1496-scaled.jpg,5.0,"Ranch Oyster Crackers Recipe - Quick, easy and absolutely addictive, these delicious ranch crackers make the perfect nibble or snack!",Complete
"Appetizer,Dessert,Snack",Cinnamon Pecans Recipe,20,"3 cups pecans (shelled and cleaned), 3/4 cup granulated sugar, 1 tablespoon ground cinnamon, 1/4 cup water","IngredientGroup(ingredients=['3 cups pecans (shelled and cleaned)', '3/4 cup granulated sugar', '1 tablespoon ground cinnamon', '1/4 cup water'], purpose=None)","Add all ingredients to a large (10 - 12-inch) skillet over medium-low heat. Stir to mix all ingredients together and then stir continuously as the sugar begins to melt, making sure to coat pecan well. Cook until pecans have begun to toast lightly, about five minutes and then remove from heat. Pour onto a baking sheet lined with parchment paper to cool.
Allow to cool completely before serving or storing in an airtight container for gifting.","{'servingSize': '0.25 cup', 'carbohydrateContent': '16 g', 'proteinContent': '2 g', 'fatContent': '18 g', 'saturatedFatContent': '2 g', 'sodiumContent': '0.4 mg', 'fiberContent': '3 g', 'sugarContent': '13 g', 'calories': '221 kcal', 'unsaturatedFatContent': '15 g'}",American,12 servings,https://addapinch.com/wp-content/uploads/2012/09/Spiced-Nuts-0072-2.jpg,4.91,This Easy Cinnamon Pecans recipe makes a quick and easy delicious nibble. Made with four ingredients and a great make ahead recipe.,Complete
Appetizer,Pumpkin Cheesecake Dip Recipe,10,"1 8-ounce package cream cheese (, softened), 1/4 cup packed light brown sugar, 1 cup pumpkin puree, 1 teaspoon pumpkin pie spice, 1 teaspoon vanilla extract","IngredientGroup(ingredients=['1 8-ounce package cream cheese (, softened)', '1/4 cup packed light brown sugar', '1 cup pumpkin puree', '1 teaspoon pumpkin pie spice', '1 teaspoon vanilla extract'], purpose=None)","Cream the cream cheese and brown sugar with an electric mixer until light and fluffy. Add in pumpkin puree, pumpkin pie spice, and vanilla extract until well combined. Pour into a serving bowl and serve. May be refrigerated in an airtight container.","{'calories': '138 kcal', 'carbohydrateContent': '11 g', 'proteinContent': '2 g', 'fatContent': '10 g', 'saturatedFatContent': '6 g', 'cholesterolContent': '29 mg', 'sodiumContent': '93 mg', 'fiberContent': '1 g', 'sugarContent': '9 g', 'unsaturatedFatContent': '4 g', 'servingSize': '1 serving'}",American,8 servings,https://addapinch.com/wp-content/uploads/2014/10/pumpkin-cheesecake-dip-recipe-DSC_5387-1.jpg,5.0,"This pumpkin cheesecake dip is such an easy dip recipe that tastes just like pumpkin cheesecake! Perfect for fall parties, entertaining, and more!",Complete
Appetizer,The BEST Chili Cheese Dip Recipe,15,"4 tablespoons butter, 3 tablespoons all-purpose flour, 1 1/2 cups milk, 2 (8-ounce) packages cheddar cheese (shredded), 1 cup salsa (or more as needed), 1 pound breakfast sausage (browned)","IngredientGroup(ingredients=['4 tablespoons butter', '3 tablespoons all-purpose flour', '1 1/2 cups milk', '2 (8-ounce) packages cheddar cheese (shredded)', '1 cup salsa (or more as needed)', '1 pound breakfast sausage (browned)'], purpose=None)","Melt butter in a medium saucepan set over medium heat. Whisk in flour, one tablespoon at a time, until dissolved into the butter. Gradually pour in the milk, whisking constantly until the mixture is creamy and smooth. Continue to whisk the mixture as it cooks and thickens.
Add the cheese, 1/2 cup at a time, whisking constantly, until the cheese has melted completely. Stir in the salsa and the sausage. Serve warm. You can also reduce the heat to a low simmer to keep the dip heated for serving or transfer to a slow cooker on a warm setting to serve warm for a party.","{'calories': '171 kcal', 'carbohydrateContent': '4 g', 'proteinContent': '7 g', 'fatContent': '14 g', 'saturatedFatContent': '6 g', 'cholesterolContent': '38 mg', 'sodiumContent': '432 mg', 'fiberContent': '1 g', 'sugarContent': '1 g', 'servingSize': '1 serving'}",American,12 servings,https://addapinch.com/wp-content/uploads/2019/09/best-chili-cheese-dip-recipe-2421.jpg,5.0,This Chili Cheese Dip makes the best quick and easy cheese dip! Made from scratch with just 6 ingredients and ready in minutes! It is always a favorite!,Complete
"Appetizer,Snack",Blueberry Peach Salsa Recipe,5,"2 fresh peaches (peeled and diced), 1 cup fresh blueberries, 1 jalapeno pepper (membrane and seeds removed and finely diced), 2 green onions (sliced), cilantro (optional garnish)","IngredientGroup(ingredients=['2 fresh peaches (peeled and diced)', '1 cup fresh blueberries', '1 jalapeno pepper (membrane and seeds removed and finely diced)', '2 green onions (sliced)', 'cilantro (optional garnish)'], purpose=None)","Combine peaches, blueberries, jalapeno, green onions in a bowl. Add optional garnish if using.","{'servingSize': '0.25 cup', 'calories': '107 kcal', 'carbohydrateContent': '26 g', 'proteinContent': '2 g', 'fatContent': '1 g', 'saturatedFatContent': '1 g', 'sodiumContent': '3 mg', 'fiberContent': '5 g', 'sugarContent': '21 g'}",American,2 servings,https://addapinch.com/wp-content/uploads/2014/07/blueberry-peach-salsa-recipe-1172-scaled.jpg,4.0,"Blueberry Peach Salsa makes a delicious appetizer with chips or topping for fish tacos, chicken or so many other dishes. Get this easy blueberry peach salsa recipe!",Complete
Appetizer,Cinnamon Sugar Tortilla Chips Recipe,15,"4 (10-inch) tortillas (cut into 8 equal wedges), olive oil spray, 1/4 cup sugar, 1 teaspoon ground cinnamon","IngredientGroup(ingredients=['4 (10-inch) tortillas (cut into 8 equal wedges)', 'olive oil spray', '1/4 cup sugar', '1 teaspoon ground cinnamon'], purpose=None)","Preheat oven to 350º F.
Arrange cut tortilla wedges on a baking sheet. Spritz lightly with olive oil spray. Stir together the cinnamon and sugar in a small bowl. Sprinkle onto the tortilla wedges.
Bake until lightly golden brown and crisp, about 10 minutes. Remove from the oven and allow to cool slightly. Serve.","{'calories': '50 kcal', 'carbohydrateContent': '10 g', 'proteinContent': '1 g', 'fatContent': '1 g', 'saturatedFatContent': '1 g', 'sodiumContent': '4 mg', 'fiberContent': '1 g', 'sugarContent': '6 g', 'servingSize': '1 serving'}",American,8 servings,https://addapinch.com/wp-content/uploads/2019/06/cinnamon-sugar-tortillas-recipe-1134-scaled.jpg,5.0,"Cinnamon Sugar Tortilla Chips make a quick and easy recipe perfect for serving with your favorite sweet dips, salsa, or ice cream! Made with 4 ingredients and ready in minutes!",Complete
"Dessert,Salad,Side Dish",Grape Salad Recipe,10,"4 cups seedless grapes (washed, dried, with stems removed), 1 (8-ounce) package cream cheese (softened to room temperature), 1 cup sour cream, 1 teaspoon vanilla extract, 1-2 tablespoons brown sugar (depending on the sweetness of your grapes), 1/2 cup roasted pecans","IngredientGroup(ingredients=['4 cups seedless grapes (washed, dried, with stems removed)', '1 (8-ounce) package cream cheese (softened to room temperature)', '1 cup sour cream', '1 teaspoon vanilla extract', '1-2 tablespoons brown sugar (depending on the sweetness of your grapes)', '1/2 cup roasted pecans'], purpose=None)","Add grapes to a large bowl. Mix together cream cheese, sour cream, sugar and vanilla. Pour over grapes and stir until well-coated.
Refrigerate for at least 8 hours.
When ready to serve, remove from the refrigerator and top with brown sugar and toasted pecan pieces, if using. Serve cold.","{'calories': '126 kcal', 'carbohydrateContent': '13 g', 'proteinContent': '1 g', 'fatContent': '8 g', 'saturatedFatContent': '3 g', 'cholesterolContent': '12 mg', 'sodiumContent': '20 mg', 'fiberContent': '1 g', 'sugarContent': '11 g', 'servingSize': '1 serving'}",American,10 servings,https://addapinch.com/wp-content/uploads/2012/04/Grape-salad-recipe_DSC2058-scaled.jpg,5.0,"Grape Salad Recipe - Grape salad makes an easy and delicious side dish or dessert! Creamy, crunchy and made with just 5 ingredients! It is family favorite recipe!",Complete
"Appetizer,Breakfast,Dessert",Cranberry Orange Rolls Recipe,105,"1 cup warm milk, 2 1/4 teaspoons yeast ((1 packet)), 1/2 cup granulated sugar, 1/2 cup melted butter, 2 teaspoons Kosher salt, 2 large eggs, 4 1/2 cups all-purpose flour (plus a little for handling), 1/2 cup packed brown sugar, 1 tablespoon orange zest, 1/4 cup orange juice, 1 tablespoon melted butter, 1 cup cranberries (fresh or frozen and thawed), 1/2 cup dried cranberries, 1/2 cup butter (softened), 1 1/2 cup confectioners sugar, 1/4 cup cream cheese, 1/2 tablespoon vanilla extract, 1/8 teaspoon Kosher salt, 1/4 - 1/2 cup orange juice","IngredientGroup(ingredients=['1 cup warm milk', '2 1/4 teaspoons yeast ((1 packet))', '1/2 cup granulated sugar', '1/2 cup melted butter', '2 teaspoons Kosher salt', '2 large eggs', '4 1/2 cups all-purpose flour (plus a little for handling)'], purpose='Cranberry Orange Roll Dough:'), IngredientGroup(ingredients=['1/2 cup packed brown sugar', '1 tablespoon orange zest', '1/4 cup orange juice', '1 tablespoon melted butter', '1 cup cranberries (fresh or frozen and thawed)', '1/2 cup dried cranberries'], purpose='Cranberry Orange Roll Filling:'), IngredientGroup(ingredients=['1/2 cup butter (softened)', '1 1/2 cup confectioners sugar', '1/4 cup cream cheese', '1/2 tablespoon vanilla extract', '1/8 teaspoon Kosher salt', '1/4 - 1/2 cup orange juice'], purpose='Cranberry Orange Roll Frosting:')","Cranberry Orange Roll Dough:
Add yeast and sugar to warm milk in a large bowl. Stir gently to combine and allow the yeast to foam to proof. Once the yeast has proofed, stir in melted butter, salt, eggs, and flour into yeast mixture. Gently mix until well-combined.
Turn dough onto a lightly floured surface and knead for 10-12 minutes. Form the dough into a large ball and place into a large buttered glass bowl. Cover lightly with plastic or with a tea towel and place in a warm location free of any drafts. Allow to rise so that the dough is doubled in size.
Cranberry Orange Roll Filling:
Place dough on a large lightly floured surface and roll to a 1/2 inch thickness. Spread softened butter over the top of the dough.
Stir together the brown sugar, orange zest, orange juice, and the melted butter. Pour over the rolled dough and brush to the edges. Sprinkle the cranberries over the buttered dough.
Tightly roll the dough, beginning at the long edge, until a log of dough has been formed.
Cut the dough into 3/4-inch to 1-inch slices and place onto a lightly buttered medium skillet.
Baking and Icing Cranberry Orange Roll
Preheat oven to 400º Fahrenheit.
Allow rolls to rise for 30 minutes in the skillet.
Place rolls into oven and allow to cook until lightly browned and cooked through, but not overcooked, about 15-30 minutes.
While cranberry orange rolls are baking, prepare cream cheese frosting by creaming together butter, confectioner's sugar, cream cheese, vanilla and salt.
Remove cranberry orange rolls from the oven and allow to cool slightly.
Spread frosting generously over rolls while they are warm.","{'servingSize': '1 g', 'calories': '511 kcal', 'carbohydrateContent': '76 g', 'proteinContent': '7 g', 'fatContent': '20 g', 'saturatedFatContent': '11 g', 'cholesterolContent': '81 mg', 'sodiumContent': '596 mg', 'fiberContent': '2 g', 'sugarContent': '37 g'}",American,12 servings,https://addapinch.com/wp-content/uploads/2018/11/cranberry-orange-rolls-recipe-DSC_1250-scaled.jpg,5.0,Cranberry Orange Rolls Recipe - The perfect blend of sweet and tart comes together in these easy Cranberry Orange Rolls! Topped with Orange Cream Frosting!,Complete
"Appetizer,Main Course",Ham and Cheese Croissants Recipe,25,"24 small croissants (cut in half), 1 pound thinly sliced ham, 12 slices Swiss cheese (cut in half), 12 slices Provolone cheese (cut in half), 4 tablespoons butter (melted), 2 tablespoons Dijon mustard, 1 teaspoon Stone House Seasoning, 1 1/2 teaspoons Worcestershire sauce","IngredientGroup(ingredients=['24 small croissants (cut in half)', '1 pound thinly sliced ham', '12 slices Swiss cheese (cut in half)', '12 slices Provolone cheese (cut in half)'], purpose=None), IngredientGroup(ingredients=['4 tablespoons butter (melted)', '2 tablespoons Dijon mustard', '1 teaspoon Stone House Seasoning', '1 1/2 teaspoons Worcestershire sauce'], purpose='Ham and Cheese Croissant Mustard Sauce Recipe')","Preheat the oven to 350ºF. Lightly butter or line a baking sheet with parchment paper.
Assemble the croissants by adding a piece of Swiss cheese, followed by ham, then Provolone cheese onto the croissant bottom. Place the top of the croissants for the sandwiches.
Prepare the Ham and Cheese Croissant Mustard Sauce by whisking together the melted butter, Dijon mustard, Stone House Seasoning and Worcestershire sauce or coconut aminos together in a small bowl. Spread the mustard sauce on top of the croissant sandwiches.
Bake for 15 minutes. Remove from the oven and serve.","{'servingSize': '1 g', 'calories': '290 kcal', 'carbohydrateContent': '20 g', 'proteinContent': '10 g', 'fatContent': '18 g', 'saturatedFatContent': '10 g', 'cholesterolContent': '55 mg', 'sodiumContent': '380 mg', 'fiberContent': '1 g', 'sugarContent': '5 g'}",American,24 servings,https://addapinch.com/wp-content/uploads/2018/11/ham-cheese-croissants-recipe-DSC_1177-scaled.jpg,5.0,"Ham and Cheese Croissants Recipe - These tasty, buttery, cheesy croissants are so simple to make and even more delicious to eat! Perfect for parties, entertaining, football games, and the holidays!",Complete
"Appetizer,Snack",Caramel Crunch Popcorn Recipe,10,"8 cups popped popcorn, 1/2 (11-ounce) package caramels (unwrapped), 1 tablespoon milk, 1 cup chocolate chips (milk, dark, or semisweet), 1/2 cup toffee bits, 1 teaspoon kosher salt (kosher or sea salt)","IngredientGroup(ingredients=['8 cups popped popcorn', '1/2 (11-ounce) package caramels (unwrapped)', '1 tablespoon milk', '1 cup chocolate chips (milk, dark, or semisweet)', '1/2 cup toffee bits', '1 teaspoon kosher salt (kosher or sea salt)'], purpose=None)","Arrange popped popcorn in a single layer onto a baking sheet.
Add caramels and milk to a microwave safe bowl. Heat at 50% power for 1 1/2 minutes, stir, and then heat at 30 second intervals until smooth. Or if using homemade caramel sauce, use half of that recipe amount.
Add chocolate chips to a microwave safe bowl. Heat at 50% power for 1 1/2 minutes, stir, and then heat at 30 second intervals until smooth.
Drizzle the chocolate over the popcorn followed by drizzling on the caramel. Evenly top with toffee bits and then sprinkle on the salt. Allow the chocolate and caramel to set completely and then serve.","{'calories': '489 kcal', 'carbohydrateContent': '91 g', 'proteinContent': '12 g', 'fatContent': '8 g', 'saturatedFatContent': '2 g', 'cholesterolContent': '2 mg', 'sodiumContent': '212 mg', 'fiberContent': '14 g', 'sugarContent': '10 g', 'servingSize': '1 serving'}",American,12 servings,https://addapinch.com/wp-content/uploads/2018/10/crunch-popcorn-recipe-DSC_0721-scaled.jpg,5.0,Caramel Crunch Popcorn Recipe - This quick and easy crunch popcorn recipe is perfect for the sweet and salty lover! Ready in minutes!,Complete
Appetizer,Honeyed Prosciutto Fig Flatbread Recipe,10,"1 piece Naan (or other flatbread), 1/2 cup Ricotta cheese, 6 slices Prosciutto, 6 large figs (cleaned and sliced ), 2 tablespoons honey, 1/4 cup pistachios (chopped)","IngredientGroup(ingredients=['1 piece Naan (or other flatbread)', '1/2 cup Ricotta cheese', '6 slices Prosciutto', '6 large figs (cleaned and sliced )', '2 tablespoons honey', '1/4 cup pistachios (chopped)'], purpose=None)",Arrange Naan or flatbread onto a serving board or platter. Spread the ricotta cheese on top of the bread. Arrange the prosciutto and fig slices. Drizzle with the honey and top with the chopped pistachios. Slice and serve.,"{'calories': '229 kcal', 'carbohydrateContent': '30 g', 'proteinContent': '6 g', 'fatContent': '10 g', 'saturatedFatContent': '3 g', 'transFatContent': '0.01 g', 'cholesterolContent': '17 mg', 'sodiumContent': '212 mg', 'fiberContent': '3 g', 'sugarContent': '17 g', 'unsaturatedFatContent': '4 g', 'servingSize': '1 serving'}",American,6 servings,https://addapinch.com/wp-content/uploads/2018/10/honeyed-prosciutto-fig-flatbread-recipe_DSC0327-scaled.jpg,5.0,Honeyed Prosciutto Fig Flatbread Recipe - This quick flatbread recipe makes an elegant appetizer recipe that is just as scrumptious as it is beautiful!,Complete
