Category,Title,Total Time,All Ingredients,Ingredient Groups,Instructions,Nutrition,Cuisine,Yields,Image,Ratings,Description,Status
"Main Course,Salad",Balsamic Steak Salad Recipe,22,"balsamic vinaigrette, 1 (3/4 pound) sirloin steak, 6 cups salad greens (mixed), 10 cherry tomatoes (halved), 1 (8-ounce) package mozzarella cheese (cubed), 1/2 medium red onion (sliced thinly), fresh basil","IngredientGroup(ingredients=['balsamic vinaigrette', '1 (3/4 pound) sirloin steak', '6 cups salad greens (mixed)', '10 cherry tomatoes (halved)', '1 (8-ounce) package mozzarella cheese (cubed)', '1/2 medium red onion (sliced thinly)', 'fresh basil'], purpose=None)","Add steak to a zip top bag and pour in 1/4 cup of balsamic vinaigrette. Remove as much air as possible from the bag and seal. Coat the steak well with balsamic vinaigrette. Chill in the refrigerator overnight or throughout the day (about 8 hours) to marinate.
Remove the steak from the marinade and discard the zip top bag and the leftover marinade. Cook the steak on the grill or as a skillet steak to desired doneness. Use an internal temperature probe to check for you preferred level of doneness. Rare (120º F – 130º F), Medium Rare (130º F – 140º F), Medium (140º F – 150º F), Medium Well (150º F – 160º F).
Remove the steak and allow it to rest as you prepare the remainder of the steak salad.
Arrange the salad greens, tomatoes, cheese and red onion on a large platter or in a large salad serving bowl. Slice the steak into 1/4-inch slices and arrange on the salad. Top with fresh basil and serve with balsamic vinaigrette dressing.","{'calories': '289 kcal', 'carbohydrateContent': '15 g', 'proteinContent': '18 g', 'fatContent': '19 g', 'sodiumContent': '178 mg', 'sugarContent': '1 g', 'servingSize': '1 serving'}",American,4 servings,https://addapinch.com/wp-content/uploads/2018/06/balsamic-steak-salad-recipe_DSC0132-scaled.jpg,5.0,"This hearty, delicious Balsamic Steak Salad recipe is loaded with juicy steak, crisp greens, mozzarella, and more, all topped with a homemade Balsamic Vinaigrette. It makes a scrumptious and satisfying dinner salad!",Complete
Salad,Caprese Salad,10,"2 large tomatoes (washed and sliced into 1/4-inch slices), 12 ounces Mozzarella cheese (sliced into 1/4-inch slices), 1/2 cup fresh basil (washed, rolled and sliced into thin strips), 1 tablespoon olive oil, 1 tablespoon balsamic glaze, 1/2 teaspoon kosher salt (optional), 1/2 teaspoon ground black pepper (optional)","IngredientGroup(ingredients=['2 large tomatoes (washed and sliced into 1/4-inch slices)', '12 ounces Mozzarella cheese (sliced into 1/4-inch slices)', '1/2 cup fresh basil (washed, rolled and sliced into thin strips)', '1 tablespoon olive oil', '1 tablespoon balsamic glaze', '1/2 teaspoon kosher salt (optional)', '1/2 teaspoon ground black pepper (optional)'], purpose=None)","Assemble caprese salad by alternating tomato and mozzarella slices on a medium platter. Top the slices with strips of basil and drizzle with olive oil. Drizzle with balsamic glaze.
Serve immediately.","{'calories': '203 kcal', 'carbohydrateContent': '4 g', 'proteinContent': '13 g', 'fatContent': '15 g', 'saturatedFatContent': '8 g', 'cholesterolContent': '45 mg', 'sodiumContent': '552 mg', 'fiberContent': '1 g', 'sugarContent': '2 g', 'unsaturatedFatContent': '6 g', 'servingSize': '1 serving'}","American,Italian",6 servings,https://addapinch.com/wp-content/uploads/2010/11/Caprese-salad-recipe.jpg,5.0,"This Caprese Salad recipe is a classic salad made with just five ingredients - tomatoes, mozzarella, olive oil, basil, and balsamic glaze!",Complete
"Main Course,Salad",Greek Chicken Pasta Salad Recipe,20,"1 (16-ounce) package farfalle pasta, 2 medium chicken breasts (boneless and skinless), 1 teaspoon Stone House Seasoning, 1 pint grape tomatoes (halved), 1 large English cucumber (peeled and sliced), 1 small bell pepper (diced), 1 small red pepper (diced), 1/2 small red onion (diced), 1 (8-ounce) jar black olives (drained and pitted), 1 (6-ounce) package Feta cheese, 1/4 cup olive oil, 1/4 cup red wine vinegar, 1/2 teaspoon Stone House Seasoning, 1/2 teaspoon dried oregano, 1/2 teaspoon dried basil, 1 teaspoon Dijon mustard","IngredientGroup(ingredients=['1 (16-ounce) package farfalle pasta', '2 medium chicken breasts (boneless and skinless)', '1 teaspoon Stone House Seasoning', '1 pint grape tomatoes (halved)', '1 large English cucumber (peeled and sliced)', '1 small bell pepper (diced)', '1 small red pepper (diced)', '1/2 small red onion (diced)', '1 (8-ounce) jar black olives (drained and pitted)', '1 (6-ounce) package Feta cheese'], purpose=None), IngredientGroup(ingredients=['1/4 cup olive oil', '1/4 cup red wine vinegar', '1/2 teaspoon Stone House Seasoning', '1/2 teaspoon dried oregano', '1/2 teaspoon dried basil', '1 teaspoon Dijon mustard'], purpose='For the Greek Pasta Salad Dressing:')","Cook the pasta according to package instructions, drain and allow to cool.
Meanwhile, spray a grill pan with olive oil and set over medium heat. Cut chicken breasts in half lengthwise and arrange the four pieces on the grill pan. Sprinkle with Stone House Seasoning and cook on one side for 4 minutes. Turn over and cook on the other side until the chicken is cooked throughout and registers 165º F when checked with an internal thermometer, about 4 more minutes. Remove the chicken from the grill pan and cut into 1/2-inch pieces.
Add the halved grape tomatoes, cucumber slices, diced peppers and onions, pitted olives, diced chicken and the feta cheese to the pasta.
For the Greek Pasta Salad Dressing:
Whisk together the olive oil, vinegar, Stone House Seasoning, oregano, basil, and Dijon mustard until well combined.
Pour the Greek Pasta Salad Dressing over the pasta salad and toss to combine.","{'calories': '192 kcal', 'carbohydrateContent': '30 g', 'proteinContent': '5 g', 'fatContent': '5 g', 'sodiumContent': '12 mg', 'fiberContent': '1 g', 'sugarContent': '2 g', 'servingSize': '1 serving'}","American,Mediterranean",12 servings,https://addapinch.com/wp-content/uploads/2018/05/greek-chicken-pasta-salad-recipe-0515-scaled.jpg,5.0,"Greek Chicken Pasta Salad Recipe - This easy pasta salad recipe is so easy and delicious! Made with grilled chicken, pasta, an assortment of vegetables and topped with feta cheese and a delicious Greek dressing!",Complete
Salad,BLT Pasta Salad Recipe,25,"1 (16-ounce ) package uncooked pasta (farfalle, penne, or spiral), 1 pint grape tomatoes (halved), 5 slices bacon (cooked and chopped), 2 cups spinach, 1 (8-ounce) package Mozzarella cheese (cut into bite-sized pieces), 1/4 cup red onion (chopped), 1 cup balsamic vinaigrette","IngredientGroup(ingredients=['1 (16-ounce ) package uncooked pasta (farfalle, penne, or spiral)', '1 pint grape tomatoes (halved)', '5 slices bacon (cooked and chopped)', '2 cups spinach', '1 (8-ounce) package Mozzarella cheese (cut into bite-sized pieces)', '1/4 cup red onion (chopped)', '1 cup balsamic vinaigrette'], purpose=None)","Cook pasta according to package instructions for al dente pasta. Rinse the pasta in cold water and drain well. Add the pasta to a large mixing bowl.
Add tomatoes, bacon, spinach, Mozzarella, and red onion to the pasta. Pour in 1/2 cup of the balsamic vinaigrette and toss to combine. Add more balsamic vinaigrette to make sure that all of the ingredients are well coated. Serve with additional balsamic vinaigrette on the side.","{'calories': '217 kcal', 'carbohydrateContent': '35 g', 'proteinContent': '8 g', 'fatContent': '5 g', 'saturatedFatContent': '1 g', 'cholesterolContent': '7 mg', 'sodiumContent': '77 mg', 'fiberContent': '5 g', 'sugarContent': '1 g', 'servingSize': '1 serving'}",American,10 servings,https://addapinch.com/wp-content/uploads/2019/05/blt-pasta-salad-recipe-759-scaled.jpg,5.0,"BLT Pasta Salad Recipe - Everyone's favorite bacon, lettuce, and tomato has a fresh spin in this pasta salad recipe. Perfect for lunch or a light supper!",Complete
"Main Course,Salad",Grilled Chicken Salad with Strawberries and Avocado Recipe,30,"2 chicken breasts (boneless, skinless), 1 cup Balsamic Dressing, 6 cups spinach, 1 pint fresh strawberries (hulled and quartered), 1 pint fresh blueberries, 1/2 cup roasted pecans, 1/4 medium red onion (sliced thinly), 1 medium avocado (peeled, pitted, and sliced), 1 (4-ounce) package goat cheese, fresh basil","IngredientGroup(ingredients=['2 chicken breasts (boneless, skinless)', '1 cup Balsamic Dressing', '6 cups spinach', '1 pint fresh strawberries (hulled and quartered)', '1 pint fresh blueberries', '1/2 cup roasted pecans', '1/4 medium red onion (sliced thinly)', '1 medium avocado (peeled, pitted, and sliced)', '1 (4-ounce) package goat cheese', 'fresh basil'], purpose=None)","Add chicken and 1/2 cup balsamic dressing to a large zip top bag. Press to remove as much air as possible as you seal the bag. Turn the bag to make sure that the chicken is well coated with the balsamic dressing. Chill in the refrigerator for at least 30 minutes.
Spritz a grill pan with olive oil spray and place over medium heat. Remove the chicken from the marinade and place onto the grill pan. Discard the zip top bag and the used balsamic dressing marinade. Cook the chicken for 6 minutes on one side, then use tongs and turn the chicken to the other side and cook for an additional 6 minutes or until the chicken is cooked through and reaches 165º F when checked with an internal thermometer. Remove the grill pan from the heat and allow the chicken to rest as you prepare the remaining ingredients.
Add the spinach, strawberries, blueberries, pecans, and onion to a large bowl. Drizzle about 2 tablespoons of the dressing over the ingredients and toss lightly to combine.
Slice the cooked chicken and add to the salad along with the avocado and goat cheese. Top with torn basil leaves and the remaining dressing and serve.","{'calories': '2263 kcal', 'carbohydrateContent': '154 g', 'proteinContent': '69 g', 'fatContent': '162 g', 'saturatedFatContent': '17 g', 'transFatContent': '0.03 g', 'cholesterolContent': '145 mg', 'sodiumContent': '2557 mg', 'fiberContent': '43 g', 'sugarContent': '83 g', 'unsaturatedFatContent': '59 g', 'servingSize': '1 serving'}",American,6 servings,https://addapinch.com/wp-content/uploads/2019/05/grilled-chicken-spinach-salad-berries-avocado-recipe-577-scaled.jpg,5.0,"Grilled Chicken Salad with Strawberries and Avocado Recipe - This simple grilled chicken salad is made with fresh spinach, sweet berries and creamy avocado, then tossed with a quick balsamic dressing. Ready in 30 minutes!",Complete
Main Course,Bart's Best Hamburger Recipe,20,"1 1/2 pounds ground chuck ((80% lean)), 1 teaspoon Stone House Seasoning, olive oil, 4 hamburger buns, 4 slices cheese, 4 slices tomato, 4 slices butter lettuce, 4 slices red onion, 4-8 slices dill pickles, mayonnaise, ketchup, mustard","IngredientGroup(ingredients=['1 1/2 pounds ground chuck ((80% lean))', '1 teaspoon Stone House Seasoning', 'olive oil', '4 hamburger buns'], purpose=None), IngredientGroup(ingredients=['4 slices cheese', '4 slices tomato', '4 slices butter lettuce', '4 slices red onion', '4-8 slices dill pickles', 'mayonnaise', 'ketchup', 'mustard'], purpose='Optional Hamburger Toppings')","Divide the ground chuck into 4 portions and form each into a hamburger patty. Use your thumb and make a depression in the center of the hamburger. Sprinkle both sides of the hamburger with Stone House Seasoning.
How to Grill Hamburgers
Heat the grill or grill pan to medium-high heat. Brush the grill with oil and then arrange the hamburgers on the grill and cook on the first side for about 3 minutes. Flip the burgers and cook until they reach your preferred level of doneness by inserting an instant-read meat thermometer into the center of the hamburger, but at least 145º F. I recommend 160º F. Remove from the grill.
Add the hamburger buns to the grill, interior side down, and grill for about 3 minutes.
Make Skillet Hamburgers
Arrange hamburger patties in a skillet set over medium heat. Cook on the first side for 3 minutes. Flip the burgers and cook another 3 to 5 minutes until they reach your preferred level of doneness by inserting an instant-read meat thermometer into the center of the hamburger, but at least 145º F. I recommend 160º F. Remove from the skillet.
Make Ary Fryer Hamburgers
Place hamburger patties into the air fryer basket and cook at 360º F for 5 minutes. Flip the burgers and cook another 3 to 5 minutes until they reach your preferred level of doneness by inserting an instant-read meat thermometer into the center of the hamburger, but at least 145º F. I recommend 160º F.
To serve
Place each of the hamburgers onto a bun, add your favorite toppings and serve.","{'calories': '694 kcal', 'carbohydrateContent': '28 g', 'proteinContent': '42 g', 'fatContent': '45 g', 'saturatedFatContent': '19 g', 'cholesterolContent': '150 mg', 'sodiumContent': '1861 mg', 'fiberContent': '3 g', 'sugarContent': '6 g', 'servingSize': '1 serving'}",American,4 servings,https://addapinch.com/wp-content/uploads/2019/05/barts-best-hamburgers-recipe-876-scaled.jpg,5.0,"This Best Hamburger recipe, two ingredients and a few time-tested tips are all you need for the best hamburgers every time!",Complete
"Salad,Side Dish",Easy Tortellini Pasta Salad Recipe,25,"2 pounds refrigerated cheese tortellini, 1 pint cherry tomatoes (halved), 2 medium cucumber (peeled and chopped), 2 (6-ounce) jars black olives, 2 (8-ounce) Feta cheese, 1 cup Homemade Italian Dressing (or store-bought), chopped fresh oregano (for garnish if desired)","IngredientGroup(ingredients=['2 pounds refrigerated cheese tortellini', '1 pint cherry tomatoes (halved)', '2 medium cucumber (peeled and chopped)', '2 (6-ounce) jars black olives', '2 (8-ounce) Feta cheese', '1 cup Homemade Italian Dressing (or store-bought)', 'chopped fresh oregano (for garnish if desired)'], purpose=None)","Cook the tortellini pasta according to package instructions. Drain well and transfer to a large bowl. Add the tomatoes, cucumber, black olives, and feta cheese to the tortellini. Pour in the Italian dressing and stir until well-combined. Top with fresh oregano if desired. Serve immediately or cover with wrap and store in the refrigerator for up to five days.","{'calories': '293 kcal', 'carbohydrateContent': '37 g', 'proteinContent': '12 g', 'fatContent': '10 g', 'saturatedFatContent': '2 g', 'cholesterolContent': '28 mg', 'sodiumContent': '532 mg', 'fiberContent': '3 g', 'sugarContent': '5 g', 'servingSize': '1 serving'}",American,12 servings,https://addapinch.com/wp-content/uploads/2016/06/easy-tortellini-pasta-salad-recipe-addapinch-0969.jpg,5.0,Tortellini Pasta Salad Recipe - This easy Tortellini Pasta Salad recipe is a delicious favorite made with a homemade Italian dressing and on the table in under 30 minutes.,Complete
Salad,Southern Macaroni Salad Recipe,10,"2 cups cooked elbow macaroni noodles, 1/2 cup diced celery, 1 medium jalapeno pepper (seeded and diced), 1 (4-ounce) jar diced pimentos, 2 medium green onions (diced), 1 cup mayonnaise, 1 tablespoon apple cider vinegar, 1 tablespoon lemon juice, 1 teaspoon kosher salt, 1/2 teaspoon ground black pepper, 1/2 teaspoon celery seed (optional)","IngredientGroup(ingredients=['2 cups cooked elbow macaroni noodles', '1/2 cup diced celery', '1 medium jalapeno pepper (seeded and diced)', '1 (4-ounce) jar diced pimentos', '2 medium green onions (diced)'], purpose=None), IngredientGroup(ingredients=['1 cup mayonnaise', '1 tablespoon apple cider vinegar', '1 tablespoon lemon juice', '1 teaspoon kosher salt', '1/2 teaspoon ground black pepper', '1/2 teaspoon celery seed (optional)'], purpose='Macaroni Salad Dressing')","Cook the pasta. Cook the pasta according to the package instructions.
Rinse. Pour the cooked pasta into a colander and rinse well with cold water. Drain well and allow the pasta to continue to drain as you prepare the other ingredients.
Make the macaroni salad dressing. In a small mixing bowl, stir together the mayonnaise, apple cider vinegar, lemon juice, salt, pepper, and celery seed if you are using it.
Combine the salad. Add the cooled pasta and your macaroni salad ingredients to a large bowl. Pour the dressing over the salad and stir well until combined.
Serve or store. Serve immediately or cover and store in the refrigerator until ready to serve, up to two days.","{'calories': '317 kcal', 'carbohydrateContent': '34 g', 'proteinContent': '4 g', 'fatContent': '18 g', 'saturatedFatContent': '3 g', 'cholesterolContent': '9 mg', 'sodiumContent': '401 mg', 'servingSize': '1 serving'}",American,10 servings,https://addapinch.com/wp-content/uploads/2016/05/southern-macaroni-salad-recipe-addapinch-0707.jpg,5.0,"Southern Macaroni Salad Recipe - Southern Macaroni Salad makes a delicious addition to picnics, potlucks, and any get-together! An easy make-ahead staple, this macaroni salad is a definite go-to recipe for your summer parties!",Complete
Main Course,Hot Chicken Salad Recipe,30,"4 cups chicken breasts (cooked and chopped), 1 cup celery (diced), 1/2 teaspoon kosher salt, 1/2 teaspoon ground black pepper, 1 tablespoon lemon juice, 1/4 cup sour cream, 1 cup mayonnaise, 1 1/2 cups grated Cheddar cheese, 1 sleeve Ritz crackers, 2 tablespoons butter","IngredientGroup(ingredients=['4 cups chicken breasts (cooked and chopped)', '1 cup celery (diced)', '1/2 teaspoon kosher salt', '1/2 teaspoon ground black pepper', '1 tablespoon lemon juice', '1/4 cup sour cream', '1 cup mayonnaise', '1 1/2 cups grated Cheddar cheese', '1 sleeve Ritz crackers', '2 tablespoons butter'], purpose=None)","Preheat oven to 350º F.
Mix together all ingredients except butter crackers and butter. Pour into a baking dish sprayed with non-stick cooking spray. Spread evenly.
Crush butter crackers and spread over top of chicken salad mixture. Top with pats of butter.
Place in oven and bake for 20 minutes until lightly browned and heated throughout.","{'calories': '435 kcal', 'carbohydrateContent': '1 g', 'proteinContent': '23 g', 'fatContent': '37 g', 'saturatedFatContent': '12 g', 'transFatContent': '1 g', 'cholesterolContent': '98 mg', 'sodiumContent': '549 mg', 'fiberContent': '1 g', 'sugarContent': '1 g', 'unsaturatedFatContent': '24 g', 'servingSize': '1 serving'}",American,8 servings,https://addapinch.com/wp-content/uploads/2011/08/hot-chicken-salad-recipe-13.jpg,5.0,"This Hot Chicken Salad recipe makes an easy, delicious meal! Chicken, celery, sour cream, and cheese baked with buttery cracker topping.",Complete
Salad,Pear Salad Recipe,10,"1 (29-ounce) can pear halves (drained well), 1/2 cup mayonnaise, 1/2 cup cheddar cheese (shredded), maraschino cherries","IngredientGroup(ingredients=['1 (29-ounce) can pear halves (drained well)', '1/2 cup mayonnaise', '1/2 cup cheddar cheese (shredded)', 'maraschino cherries'], purpose=None)","Remove pear halves from can, taking care to drain away as much liquid from pears as possible. Place pears onto a serving platter.
Top each pear half with about a teaspoon of mayonnaise, then add a little cheddar cheese to the top of the mayonnaise, and top each with a maraschino cherry.
Serve cold.","{'calories': '149 kcal', 'carbohydrateContent': '26 g', 'proteinContent': '4 g', 'fatContent': '3 g', 'saturatedFatContent': '2 g', 'transFatContent': '0.002 g', 'cholesterolContent': '10 mg', 'sodiumContent': '68 mg', 'sugarContent': '1 g', 'unsaturatedFatContent': '1.1 g', 'servingSize': '1 serving'}",American,6 servings,https://addapinch.com/wp-content/uploads/2013/03/Pear-Salad-Recipe-23-11.jpg,5.0,"Classic Pear Salad recipe made with canned pears, mayonnaise, cheese, and topped with maraschino cherries. A crowd favorite recipe.",Complete
Side Dish,Fried Rice Recipe,15,"1 tablespoon olive oil, 1/4 large sweet onion (chopped (or other sweet onion)), 2 cloves garlic (minced), 1 cup frozen peas and carrots, 3 cups jasmine rice (cooked and cooled), 2 large eggs (beaten), 1/2 teaspoon sesame oil, 3 tablespoons soy sauce (or coconut aminos), 2 green onions (sliced), 1/4 cup cilantro (optional)","IngredientGroup(ingredients=['1 tablespoon olive oil', '1/4 large sweet onion (chopped (or other sweet onion))', '2 cloves garlic (minced)', '1 cup frozen peas and carrots', '3 cups jasmine rice (cooked and cooled)', '2 large eggs (beaten)', '1/2 teaspoon sesame oil', '3 tablespoons soy sauce (or coconut aminos)', '2 green onions (sliced)', '1/4 cup cilantro (optional)'], purpose=None)","Add olive oil to a large skillet set over medium-high heat. Cook onion and garlic until the onion is soft and fragrant, about 3 minutes. Add the frozen peas and carrots and cook for 1 more minute.
Add the cooked and cooled rice and cook until the rice begins to brown, about 3 minutes. Move the rice to the edge of skillet. Add the beaten eggs to the skillet and scramble. Once the eggs are cooked, stir the rice back into them.
Mix the soy sauce and sesame oil and pour the mixture over the rice. Stir until the rice is evenly coated with the mixture. Remove from the heat and top with the green onions and cilantro.","{'calories': '398 kcal', 'carbohydrateContent': '76 g', 'proteinContent': '10 g', 'fatContent': '5 g', 'saturatedFatContent': '1 g', 'transFatContent': '0.01 g', 'cholesterolContent': '62 mg', 'sodiumContent': '533 mg', 'fiberContent': '2 g', 'sugarContent': '1 g', 'unsaturatedFatContent': '4 g', 'servingSize': '1 serving'}",Chinese,6 servings,https://addapinch.com/wp-content/uploads/2023/03/Fried-Rice-Recipe-24.jpg,5.0,"This easy fried rice recipe makes a delicious, quick dish! Ready in 15 minutes! Customize with your favorite add-ins! Video included.",Complete
Main Course,Blackened Shrimp Recipe,15,"2 pounds shrimp (cleaned and deveined), 2 tablespoons olive oil (or melted butter), 5 tablespoons blackened seasoning","IngredientGroup(ingredients=['2 pounds shrimp (cleaned and deveined)', '2 tablespoons olive oil (or melted butter)', '5 tablespoons blackened seasoning'], purpose=None)","Season the shrimp. Place shrimp into a large bowl. Add 1 tablespoon olive oil and blackened seasoning. Toss the shrimp to coat with the seasoning.
Cook the shrimp. Heat a large skillet over medium heat. Add the remaining 1 tablespoon olive oil to the skillet. Add the seasoned shrimp to the skillet and cook until the seasoning has darkened and aromatic and the shrimp is pink and opaque, about 2 minutes per side.
Serve. Remove the cooked shrimp from the skillet and serve.","{'calories': '149 kcal', 'carbohydrateContent': '1 g', 'proteinContent': '21 g', 'fatContent': '6 g', 'saturatedFatContent': '1 g', 'transFatContent': '0.01 g', 'cholesterolContent': '191 mg', 'sodiumContent': '1744 mg', 'unsaturatedFatContent': '5 g', 'servingSize': '1 serving'}",American,6 servings,https://addapinch.com/wp-content/uploads/2011/07/Blackened-Shrimp-Recipe-4.jpg,5.0,This Blackened shrimp recipe is made of pan seared shrimp with an easy homemade blackened seasoning. Ready in 15 minutes.,Complete
Main Course,Fish Tacos Recipe,25,"1 pound flaky white fish, olive oil, 1/4 cup sour cream (or Greek yogurt), 2 tablespoons Sriracha sauce, 6 (10-inch) tortillas (corn or flour), 2 cups salad greens (or shredded cabbage), pico de gallo, 1 lime (cut into wedges)","IngredientGroup(ingredients=['1 pound flaky white fish', 'olive oil', '1/4 cup sour cream (or Greek yogurt)', '2 tablespoons Sriracha sauce', '6 (10-inch) tortillas (corn or flour)', '2 cups salad greens (or shredded cabbage)', 'pico de gallo', '1 lime (cut into wedges)'], purpose=None)","Heat skillet or griddle over medium heat. Drizzle olive oil and place fish onto griddle or skillet. Cook until fish reaches an internal temperature of 145º F. Remove and allow to rest for about 3 minutes before cutting into large pieces for tacos.
As fish is cooking, mix together sour cream or Greek yogurt with Sriracha sauce in a small bowl.
To assemble fish tacos, layer lettuce or cabbage greens inside the middle of a flour tortilla. Then add pieces of cooked white fish, spoon on Sriracha cream, then top with pico de gallo. Serve with a wedge of lime to be squeezed over fish taco before eating.","{'calories': '208 kcal', 'carbohydrateContent': '12 g', 'proteinContent': '24 g', 'fatContent': '8 g', 'saturatedFatContent': '3 g', 'cholesterolContent': '65 mg', 'sodiumContent': '651 mg', 'fiberContent': '1 g', 'sugarContent': '6 g', 'unsaturatedFatContent': '5 g', 'servingSize': '1 serving'}","American,Seafood",4 servings,https://addapinch.com/wp-content/uploads/2017/07/fish-tacos-DSC_2839.jpg,5.0,"This favorite Fish Taco Recipe is made with white fish, fresh toppings and drizzled with a zesty cream sauce. Quick and easy fish tacos are ready in less than 30 minutes for a delicious meal anytime!",Complete
Salad,Strawberry Spinach Salad Recipe,15,"2 teaspoons poppy seeds, 3 tablespoons sugar, 1/4 cup olive oil, 2 tablespoons distilled white vinegar, 9 ounces spinach, 1 quart fresh strawberries (cleaned, hulled and cut in half), 1/2 cup roasted pecans, 1/4 medium red onion (thinly sliced (optional))","IngredientGroup(ingredients=['2 teaspoons poppy seeds', '3 tablespoons sugar', '1/4 cup olive oil', '2 tablespoons distilled white vinegar', '9 ounces spinach', '1 quart fresh strawberries (cleaned, hulled and cut in half)', '1/2 cup roasted pecans', '1/4 medium red onion (thinly sliced (optional))'], purpose=None)","Add the poppy seeds, sugar, olive oil, and vinegar to a mason jar. Secure the lid and shake well to combine. Refrigerate an hour to up to 7 days.
Combine the spinach, strawberries, pecans, and red onion slices (if using) in a large salad bowl or on a platter. Pour the dressing over salad, and lightly toss. Refrigerate about 10 minutes before serving.","{'calories': '226 kcal', 'carbohydrateContent': '21 g', 'proteinContent': '3 g', 'fatContent': '15 g', 'saturatedFatContent': '1 g', 'sodiumContent': '35 mg', 'fiberContent': '5 g', 'sugarContent': '14 g', 'servingSize': '1 serving'}",American,6 servings,https://addapinch.com/wp-content/uploads/2017/03/strawberry-spinach-salad-recipe_DSC0647.jpg,5.0,"Strawberry Spinach Salad topped with an easy Poppy Seed Dressing makes for a beautiful and delicious spring and summer salad recipe. Perfect for parties, picnics, and get-togethers! Always a crowd favorite!",Complete
Salad,Classic Egg Salad Recipe,10,"6 large hard cooked eggs, ¼ cup mayonnaise, salt and pepper (to taste)","IngredientGroup(ingredients=['6 large hard cooked eggs', '¼ cup mayonnaise', 'salt and pepper (to taste)'], purpose=None)",Place peeled eggs into a large bowl or the bowl of your stand mixer and mash with a fork or using the paddle attachment of your stand mixer. Add mayonnaise and mix together until well-combined and eggs are light and fluffy. Add salt and ground black pepper to taste.,"{'calories': '141 kcal', 'carbohydrateContent': '1 g', 'proteinContent': '6 g', 'fatContent': '12 g', 'saturatedFatContent': '3 g', 'transFatContent': '1 g', 'cholesterolContent': '190 mg', 'sodiumContent': '121 mg', 'sugarContent': '1 g', 'unsaturatedFatContent': '9 g', 'servingSize': '1 serving'}",American,6 servings,https://addapinch.com/wp-content/uploads/2014/02/Egg-Salad-Recipe-8.jpg,5.0,"The best Egg Salad Recipe made with three basic ingredients featuring hard-boiled eggs. This quick and easy, classic egg salad is a favorite!",Complete
Side Dish,Coleslaw Recipe,10,"1 (14-ounce) package coleslaw mix, 1/2 cup mayonnaise, 1/4 cup buttermilk, 1 tablespoon distilled white vinegar, 1 tablespoon sugar (or honey), pinch kosher salt","IngredientGroup(ingredients=['1 (14-ounce) package coleslaw mix', '1/2 cup mayonnaise', '1/4 cup buttermilk', '1 tablespoon distilled white vinegar', '1 tablespoon sugar (or honey)', 'pinch kosher salt'], purpose=None)","Place coleslaw mix into a large mixing bowl.
Add mayonnaise, buttermilk, vinegar, sugar, and salt to a large bowl and whisk together with a fork until well-combined and smooth. Stir until sugar is completely dissolved. Pour the dressing over cabbage and toss together to mix thoroughly.
Serve immediately or cover and chill in refrigerator before serving.","{'calories': '141 kcal', 'carbohydrateContent': '3 g', 'proteinContent': '1 g', 'fatContent': '14 g', 'saturatedFatContent': '2 g', 'cholesterolContent': '9 mg', 'sodiumContent': '129 mg', 'fiberContent': '1 g', 'sugarContent': '3 g', 'transFatContent': '1 g', 'unsaturatedFatContent': '11 g', 'servingSize': '1 serving'}",American,6 servings,https://addapinch.com/wp-content/uploads/2017/08/coleslaw-recipe-DSC_2878.jpg,5.0,"Coleslaw Recipe - A delicious easy coleslaw recipe that’s always a crowd favorite! Crunchy cabbage with a delicious dressing, this easy coleslaw is a perfect side anytime!",Complete
