Category,Title,Total Time,All Ingredients,Ingredient Groups,Instructions,Nutrition,Cuisine,Yields,Image,Ratings,Description,Status
"Appetizer,Main Course",Boiled Shrimp Recipe,13,"2 quarts water, 2 tablespoons kosher salt, 2 pounds large shrimp (with shells), 2-3 large lemons (cut into wedges), 8 tablespoons butter, 2 cloves garlic","IngredientGroup(ingredients=['2 quarts water', '2 tablespoons kosher salt', '2 pounds large shrimp (with shells)', '2-3 large lemons (cut into wedges)'], purpose=None), IngredientGroup(ingredients=['8 tablespoons butter', '2 cloves garlic'], purpose='For the Garlic Butter Sauce')","For the Boiled Shrimp:
Boil water. Add water and salt to a large stockpot set over medium heat. Bring to a boil and allow to boil for 5 minutes.
Cook shrimp. Stir in the raw shrimp, cover, and remove the pot from heat. Allow the shrimp to rest for about 8 minutes until all the shrimp are cooked through. They will turn a beautiful shade of pink as shown in my photos. Then pour the shrimp and liquid into a colander to strain.
Serve. Transfer the shrimp to a serving bowl or platter. You can serve them warm if you wish or chill them to serve cold. If serving cold, cover tightly with plastic wrap and chill for at least one hour in the refrigerator. Serve with lemon wedges.
For the Garlic Butter Sauce:
Melt butter. While the shrimp is resting, melt the butter in a small saucepan set over medium heat. After it's melted, remove from heat and add the garlic.
Add garlic. After the butter has melted, remove the saucepan from the heat and add the garlic.
Rest and clarify. Allow the butter and garlic to rest for about 8 minutes. Skim the foam from the top of the butter to clarify.
Serve. Remove the garlic cloves from the butter and pour the garlic butter sauce into a small serving bowl.","{'calories': '242 kcal', 'carbohydrateContent': '5 g', 'proteinContent': '47 g', 'fatContent': '3 g', 'saturatedFatContent': '1 g', 'cholesterolContent': '572 mg', 'sodiumContent': '5275 mg', 'fiberContent': '2 g', 'sugarContent': '1 g', 'unsaturatedFatContent': '3 g', 'servingSize': '1 serving'}",American,4 servings,https://addapinch.com/wp-content/uploads/2016/05/boiled-shrimp-recipe-addapinch-0910.jpg,4.8,Boiled Shrimp Recipe - This Boiled Shrimp Recipe makes perfect boiled shrimp every time! So versatile for a quick and easy weeknight supper and especially for entertaining!,Complete
Main Course,Caprese Grilled Chicken with Balsamic Reduction Recipe,30,"6 grilled boneless (skinless chicken breasts), 1/4 cup balsamic vinegar, 1 tablespoon butter, 6 slices mozzarella cheese, 6 slices tomato, 6 large basil leaves","IngredientGroup(ingredients=['6 grilled boneless (skinless chicken breasts)', '1/4 cup balsamic vinegar', '1 tablespoon butter', '6 slices mozzarella cheese', '6 slices tomato', '6 large basil leaves'], purpose=None)","Prepare chicken on the grill. As chicken is cooking, pour balsamic vinegar into sauce pan or skillet and cook until reduced by half. Add in butter and stir with a flat whisk until completely combined. Set aside.
Top chicken with mozzarella cheese, basil leaf, and then tomato slice.
Drizzle with balsamic reduction and serve warm.","{'calories': '245 kcal', 'carbohydrateContent': '3 g', 'proteinContent': '31 g', 'fatContent': '11 g', 'saturatedFatContent': '6 g', 'cholesterolContent': '100 mg', 'sodiumContent': '329 mg', 'fiberContent': '1 g', 'sugarContent': '3 g', 'servingSize': '1 serving'}",American,6 servings,https://addapinch.com/wp-content/uploads/2015/05/caprese-grilled-chicken-DSC_8009-2.jpg,5.0,"This Grilled Chicken Caprese Recipe is made of tender and juicy grilled chicken topped with creamy mozzarella cheese, basil, tomato, and homemade balsamic reduction. A favorite recipe!",Complete
Main Course,Pork Roast Recipe,725,"1 (3-5 pound) Pork Butt, 8-10 dashes Worcestershire sauce (or coconut aminos), 3-5 tablespoons Stone House Seasoning (or your favorite Dry Rub Recipe)","IngredientGroup(ingredients=['1 (3-5 pound) Pork Butt', '8-10 dashes Worcestershire sauce (or coconut aminos)', '3-5 tablespoons Stone House Seasoning (or your favorite Dry Rub Recipe)'], purpose=None)","Prep. Place meat in the slow cooker with the fat side facing up. Add dashes of the Worcestershire sauce to the top of the meat and season with Stone House Seasoning.
Cook the Pork Roast. Cook on low setting of slow cooker for 8-10 hours. Internal temperature of pork roast should be between 190º F and 205º F. Leave meat in the slow cooker on the ""warm"" setting for about 4 more hours or until the meat will easily pull with two forks.
Serve. Remove the pork roast from slow cooker and allow to rest about 5-10 minutes before serving. Optional: Baste with a few tablespoons of the warm pan juices from the slow cooker.","{'calories': '381 kcal', 'carbohydrateContent': '0.2 g', 'proteinContent': '33.3 g', 'fatContent': '26.7 g', 'servingSize': '5 ounces'}",American,8 servings,https://addapinch.com/wp-content/uploads/2012/11/pork-roast-DSC_1166.jpg,4.93,"This Pork Roast recipe is tender, delicious and versatile to serve many ways. Made in the slow cooker from 3 ingredients for the best pork roast!",Complete
Main Course,Chicken Enchilada Casserole Recipe,30,"olive oil, 6 tortillas, 4 chicken breasts (cooked and shredded), 1 teaspoon Stone House Seasoning, 2 cups enchilada sauce, 1 cup sour cream, 1 cup grated cheddar cheese, 1 cup grated monterey jack cheese, cilantro (for garnish (optional))","IngredientGroup(ingredients=['olive oil', '6 tortillas', '4 chicken breasts (cooked and shredded)', '1 teaspoon Stone House Seasoning', '2 cups enchilada sauce', '1 cup sour cream', '1 cup grated cheddar cheese', '1 cup grated monterey jack cheese', 'cilantro (for garnish (optional))'], purpose=None)","Preheat oven to 350º F.
Drizzle olive oil into bottom of 12-inch skillet over medium heat. Once warm, add a tortilla, one at a time, to the skillet. Cook until crisp on each side and place onto a baking sheet lined with paper towels. Set aside.
Mix together the shredded chicken and the Stone House Seasoning. Set aside.
Spread about 1/2 cup of enchilada sauce into the bottom of a 9x13 casserole dish. Place 3 tortillas on top of the enchilada sauce, overlapping them slightly at the edges to make all 3 tortillas fit lengthwise. Ladle on additional enchilada sauce, about 1/2 cup. Layer on chicken mixture, making sure to spread mixture evenly over tortillas and enchilada sauce. Top with large dollops of sour cream. Sprinkle on a little of both cheeses.
Repeat layering with more tortillas, enchilada sauce, chicken, sour cream, and end with cheeses. Bake in oven until cheeses have melted, about 20 minutes. Topped with chopped cilantro (optional) and serve.","{'calories': '386 kcal', 'carbohydrateContent': '18 g', 'proteinContent': '34 g', 'fatContent': '19 g', 'saturatedFatContent': '10 g', 'cholesterolContent': '115 mg', 'sodiumContent': '1283 mg', 'fiberContent': '2 g', 'sugarContent': '6 g', 'servingSize': '1 serving'}","American,Mexican",8 servings,https://addapinch.com/wp-content/uploads/2019/09/chicken-enchilada-casserole-recipe-2560.jpg,5.0,"This easy Chicken Enchilada Casserole recipe is everything you love about enchiladas made into this crispy, cheesy, and delicious crowd-favorite casserole! On the table in 30 minutes and great to make ahead!",Complete
Main Course,Chicken Fajita Nachos Recipe,25,"olive oil, 3 boneless skinless chicken breasts (sliced into 1/2-inch strips or 12 chicken tenderloins), 1 medium onion (cut into strips), 1 medium bell pepper (green, red, or yellow, cut into strips), 1/2 teaspoon taco seasoning mix, tortilla chips, 1 cup grated monterey jack cheese, 1/2 cup salsa","IngredientGroup(ingredients=['olive oil', '3 boneless skinless chicken breasts (sliced into 1/2-inch strips or 12 chicken tenderloins)', '1 medium onion (cut into strips)', '1 medium bell pepper (green, red, or yellow, cut into strips)', '1/2 teaspoon taco seasoning mix', 'tortilla chips', '1 cup grated monterey jack cheese', '1/2 cup salsa'], purpose=None)","Preheat oven to broil at 500º F.
Drizzle olive oil into a skillet over medium heat. Add chicken strips to the skillet and sprinkle with half of the taco seasoning. Cook until cooked throughout, about 5-10 minutes. Remove chicken from skillet and into a bowl. Set aside. Add onions and peppers to skillet, sprinkle with remaining taco seasoning and cook until slightly tender, about 3 minutes. Remove from skillet and add to the bowl along with the chicken. Turn off the heat to the skillet.
Arrange tortilla chips in a layer on the bottom and up the sides of the skillet. Add cooked chicken, onions, and peppers to the top of the tortilla chips. Top with cheese and place into the preheated oven. Broil until cheese has melted and turned slightly bubbly. Remove from oven and top with salsa. Serve immediately.","{'calories': '149 kcal', 'carbohydrateContent': '3 g', 'proteinContent': '17 g', 'fatContent': '7 g', 'saturatedFatContent': '4 g', 'transFatContent': '0.01 g', 'cholesterolContent': '53 mg', 'sodiumContent': '322 mg', 'fiberContent': '1 g', 'sugarContent': '2 g', 'unsaturatedFatContent': '2.4 g', 'servingSize': '1 serving'}",American,6 servings,https://addapinch.com/wp-content/uploads/2014/06/chicken-fajita-recipe-DSC_4159-2.jpg,5.0,"This tasty Chicken Fajita Nachos recipe makes an easy supper or satisfying appetizer! Ready in less than 30 minutes and simple to make in one skillet, these nachos are a family favorite!",Complete
Side Dish,Oven Roasted Squash Recipe,20,"2 pounds squash (sliced into 1/4-inch thick slices), 1 tablespoon olive oil (divided amongst the squash slices), 1 teaspoon Stone House Seasoning (or use 1/2 teaspoon salt and 1/4 teaspoon black pepper)","IngredientGroup(ingredients=['2 pounds squash (sliced into 1/4-inch thick slices)', '1 tablespoon olive oil (divided amongst the squash slices)', '1 teaspoon Stone House Seasoning (or use 1/2 teaspoon salt and 1/4 teaspoon black pepper)'], purpose=None)","Preheat oven to 400 degrees Fahrenheit.
Clean squash and then slice lengthwise to uniform thickness, about 1/4 of an inch. Place on baking sheet and drizzle with olive oil. Sprinkle with Stone House Seasoning or salt and pepper. Place in oven and cook until tender, about 15 minutes.
Remove from oven and serve warm.","{'calories': '68 kcal', 'carbohydrateContent': '18 g', 'proteinContent': '2 g', 'fatContent': '1 g', 'saturatedFatContent': '1 g', 'sodiumContent': '6 mg', 'fiberContent': '3 g', 'sugarContent': '3 g', 'unsaturatedFatContent': '2 g', 'servingSize': '1 serving'}",American,6 servings,https://addapinch.com/wp-content/uploads/2012/07/Oven-Roasted-Squash-Recipe0415.jpg,5.0,This Oven Roasted Squash recipe makes a quick and easy side dish! It is a simple way to cook squash with so much flavor!,Complete
Main Course,Philly Cheesesteak Recipe,30,"2 pounds sirloin steak (thinly sliced), 1 tablespoon Stone House Seasoning, 2 tablespoons olive oil (divided), 1 medium sweet onion (thinly sliced), 2 medium peppers (green, red, poblano, or a mixture) (thinly sliced), 4 hoagie rolls, 8 slices Provolone cheese","IngredientGroup(ingredients=['2 pounds sirloin steak (thinly sliced)', '1 tablespoon Stone House Seasoning', '2 tablespoons olive oil (divided)', '1 medium sweet onion (thinly sliced)', '2 medium peppers (green, red, poblano, or a mixture) (thinly sliced)', '4 hoagie rolls', '8 slices Provolone cheese'], purpose=None)","Season steak with Stone House Seasoning, cover and allow to marinate in the refrigerator for at least 1 hour or up to 3 days.
Add 1 tablespoon olive oil to a medium skillet set over medium heat. Add onion and peppers to the skillet and caramelize, about 15 minutes. Remove from the skillet.
Add 1 tablespoon olive oil and the steak slices. Cook for 5 minutes. Remove from the skillet.
Spoon peppers and onions into the hoagies and top with steak and provolone cheese. Serve warm.","{'servingSize': '1 cheesesteak', 'calories': '706 kcal', 'carbohydrateContent': '28 g', 'proteinContent': '68 g', 'fatContent': '34 g', 'saturatedFatContent': '14 g', 'fiberContent': '2 g', 'sugarContent': '3 g'}",American,4 servings,https://addapinch.com/wp-content/uploads/2019/04/philly-cheese-steak-sandwich-recipe-453-scaled.jpg,4.67,"Philly Cheesesteak Recipe - A Classic cheesesteak recipe made of seasoned, thinly sliced beef, peppers, onions, and lots of cheese! Ready in 30 minutes!",Complete
Side Dish,How to Cook White Rice Recipe,35,"4 cups water (chicken stock or vegetable stock), 2 cups white rice (short-grain, long-grain, basmati, or jasmine), 2 tablespoons butter (optional), 3/4 teaspoon kosher salt","IngredientGroup(ingredients=['4 cups water (chicken stock or vegetable stock)', '2 cups white rice (short-grain, long-grain, basmati, or jasmine)', '2 tablespoons butter (optional)', '3/4 teaspoon kosher salt'], purpose=None)","Rinse rice until the water runs clear. Add water chicken broth, or vegetable stock to a large saucepan or Dutch oven set over medium heat. Stir in salt and add butter, if using. Bring to a rolling boil and stir in the rice.
Cover with a tight fitting lid and reduce the heat to medium-low and cook without disturbing or removing the lid for 20 minutes.
Remove from the heat, remove the lid and lightly fluff with a fork and serve.","{'servingSize': '0.25 cup', 'calories': '237 kcal', 'carbohydrateContent': '41 g', 'proteinContent': '6 g', 'fatContent': '5 g', 'saturatedFatContent': '2 g', 'cholesterolContent': '11 mg', 'sodiumContent': '344 mg', 'fiberContent': '1 g', 'sugarContent': '2 g'}",American,8 servings,https://addapinch.com/wp-content/uploads/2019/09/how-to-cook-white-rice-recipe-2669.jpg,5.0,"Learn how to cook white rice using this easy, no-fail recipe! Perfect every time for using with short, long grain, jasmine or basmati white rice!",Complete
"Main Course,Salad",Balsamic Steak Salad Recipe,22,"balsamic vinaigrette, 1 (3/4 pound) sirloin steak, 6 cups salad greens (mixed), 10 cherry tomatoes (halved), 1 (8-ounce) package mozzarella cheese (cubed), 1/2 medium red onion (sliced thinly), fresh basil","IngredientGroup(ingredients=['balsamic vinaigrette', '1 (3/4 pound) sirloin steak', '6 cups salad greens (mixed)', '10 cherry tomatoes (halved)', '1 (8-ounce) package mozzarella cheese (cubed)', '1/2 medium red onion (sliced thinly)', 'fresh basil'], purpose=None)","Add steak to a zip top bag and pour in 1/4 cup of balsamic vinaigrette. Remove as much air as possible from the bag and seal. Coat the steak well with balsamic vinaigrette. Chill in the refrigerator overnight or throughout the day (about 8 hours) to marinate.
Remove the steak from the marinade and discard the zip top bag and the leftover marinade. Cook the steak on the grill or as a skillet steak to desired doneness. Use an internal temperature probe to check for you preferred level of doneness. Rare (120º F – 130º F), Medium Rare (130º F – 140º F), Medium (140º F – 150º F), Medium Well (150º F – 160º F).
Remove the steak and allow it to rest as you prepare the remainder of the steak salad.
Arrange the salad greens, tomatoes, cheese and red onion on a large platter or in a large salad serving bowl. Slice the steak into 1/4-inch slices and arrange on the salad. Top with fresh basil and serve with balsamic vinaigrette dressing.","{'calories': '289 kcal', 'carbohydrateContent': '15 g', 'proteinContent': '18 g', 'fatContent': '19 g', 'sodiumContent': '178 mg', 'sugarContent': '1 g', 'servingSize': '1 serving'}",American,4 servings,https://addapinch.com/wp-content/uploads/2018/06/balsamic-steak-salad-recipe_DSC0132-scaled.jpg,5.0,"This hearty, delicious Balsamic Steak Salad recipe is loaded with juicy steak, crisp greens, mozzarella, and more, all topped with a homemade Balsamic Vinaigrette. It makes a scrumptious and satisfying dinner salad!",Complete
"Main Course,Salad",Greek Chicken Pasta Salad Recipe,20,"1 (16-ounce) package farfalle pasta, 2 medium chicken breasts (boneless and skinless), 1 teaspoon Stone House Seasoning, 1 pint grape tomatoes (halved), 1 large English cucumber (peeled and sliced), 1 small bell pepper (diced), 1 small red pepper (diced), 1/2 small red onion (diced), 1 (8-ounce) jar black olives (drained and pitted), 1 (6-ounce) package Feta cheese, 1/4 cup olive oil, 1/4 cup red wine vinegar, 1/2 teaspoon Stone House Seasoning, 1/2 teaspoon dried oregano, 1/2 teaspoon dried basil, 1 teaspoon Dijon mustard","IngredientGroup(ingredients=['1 (16-ounce) package farfalle pasta', '2 medium chicken breasts (boneless and skinless)', '1 teaspoon Stone House Seasoning', '1 pint grape tomatoes (halved)', '1 large English cucumber (peeled and sliced)', '1 small bell pepper (diced)', '1 small red pepper (diced)', '1/2 small red onion (diced)', '1 (8-ounce) jar black olives (drained and pitted)', '1 (6-ounce) package Feta cheese'], purpose=None), IngredientGroup(ingredients=['1/4 cup olive oil', '1/4 cup red wine vinegar', '1/2 teaspoon Stone House Seasoning', '1/2 teaspoon dried oregano', '1/2 teaspoon dried basil', '1 teaspoon Dijon mustard'], purpose='For the Greek Pasta Salad Dressing:')","Cook the pasta according to package instructions, drain and allow to cool.
Meanwhile, spray a grill pan with olive oil and set over medium heat. Cut chicken breasts in half lengthwise and arrange the four pieces on the grill pan. Sprinkle with Stone House Seasoning and cook on one side for 4 minutes. Turn over and cook on the other side until the chicken is cooked throughout and registers 165º F when checked with an internal thermometer, about 4 more minutes. Remove the chicken from the grill pan and cut into 1/2-inch pieces.
Add the halved grape tomatoes, cucumber slices, diced peppers and onions, pitted olives, diced chicken and the feta cheese to the pasta.
For the Greek Pasta Salad Dressing:
Whisk together the olive oil, vinegar, Stone House Seasoning, oregano, basil, and Dijon mustard until well combined.
Pour the Greek Pasta Salad Dressing over the pasta salad and toss to combine.","{'calories': '192 kcal', 'carbohydrateContent': '30 g', 'proteinContent': '5 g', 'fatContent': '5 g', 'sodiumContent': '12 mg', 'fiberContent': '1 g', 'sugarContent': '2 g', 'servingSize': '1 serving'}","American,Mediterranean",12 servings,https://addapinch.com/wp-content/uploads/2018/05/greek-chicken-pasta-salad-recipe-0515-scaled.jpg,5.0,"Greek Chicken Pasta Salad Recipe - This easy pasta salad recipe is so easy and delicious! Made with grilled chicken, pasta, an assortment of vegetables and topped with feta cheese and a delicious Greek dressing!",Complete
Main Course,Sweet and Spicy Chicken Wraps Recipe,15,"4 (8-inch) tortillas (spinach or flour tortillas, bibb lettuce or collard greens), 1/2 cup pineapple jalapeno cream cheese spread, 2 chicken breasts (cooked, cooled and sliced into 1/2-inch slices or rotisserie chicken), 2 1/2 cups spinach, 4 slices bacon (cooked and diced), 1 medium cucumber (peeled and chopped), 1/2 medium red onion (thinly sliced), 1 medium avocado (pitted and diced), 1/2 cup pepper jelly (optional)","IngredientGroup(ingredients=['4 (8-inch) tortillas (spinach or flour tortillas, bibb lettuce or collard greens)', '1/2 cup pineapple jalapeno cream cheese spread', '2 chicken breasts (cooked, cooled and sliced into 1/2-inch slices or rotisserie chicken)', '2 1/2 cups spinach', '4 slices bacon (cooked and diced)', '1 medium cucumber (peeled and chopped)', '1/2 medium red onion (thinly sliced)', '1 medium avocado (pitted and diced)', '1/2 cup pepper jelly (optional)'], purpose=None)","Spread each tortilla (or lettuce leaf) with 1 tablespoon of the pineapple jalapeno cream cheese spread, top with a layer of spinach leaves, and arrange about 1/2 cup of chicken on the spinach leaves. Top with about 1 slice of bacon for each tortilla, cucumber, red onion, and avocado.
Fold the bottom of each tortilla up about 2 inches, and start rolling the burrito from the right side. When the burrito is half-rolled, fold the top and bottom of the tortilla down, enclosing the filling, and continue rolling to make a tight, compact cylinder.
If serving immediately, slice in half and serve with optional pepper jelly. If making ahead, wrap each chicken wrap tightly with plastic wrap and store in the refrigerator up to 3 days.","{'calories': '584 kcal', 'carbohydrateContent': '55 g', 'proteinContent': '23 g', 'fatContent': '31 g', 'saturatedFatContent': '11 g', 'transFatContent': '0.04 g', 'cholesterolContent': '79 mg', 'sodiumContent': '564 mg', 'fiberContent': '6 g', 'sugarContent': '19 g', 'unsaturatedFatContent': '17 g', 'servingSize': '1 serving'}",American,4 servings,https://addapinch.com/wp-content/uploads/2017/05/sweet-spicy-chicken-wraps-recipe-crop-2_DSC1070.jpg,4.8,"Sweet and Spicy Chicken Wraps - Quick, easy and oh so delicious! This chicken wraps recipe is made with chicken, bacon, cucumbers, red onions, and a special sweet and spicy spread!",Complete
"Main Course,Salad",Grilled Chicken Salad with Strawberries and Avocado Recipe,30,"2 chicken breasts (boneless, skinless), 1 cup Balsamic Dressing, 6 cups spinach, 1 pint fresh strawberries (hulled and quartered), 1 pint fresh blueberries, 1/2 cup roasted pecans, 1/4 medium red onion (sliced thinly), 1 medium avocado (peeled, pitted, and sliced), 1 (4-ounce) package goat cheese, fresh basil","IngredientGroup(ingredients=['2 chicken breasts (boneless, skinless)', '1 cup Balsamic Dressing', '6 cups spinach', '1 pint fresh strawberries (hulled and quartered)', '1 pint fresh blueberries', '1/2 cup roasted pecans', '1/4 medium red onion (sliced thinly)', '1 medium avocado (peeled, pitted, and sliced)', '1 (4-ounce) package goat cheese', 'fresh basil'], purpose=None)","Add chicken and 1/2 cup balsamic dressing to a large zip top bag. Press to remove as much air as possible as you seal the bag. Turn the bag to make sure that the chicken is well coated with the balsamic dressing. Chill in the refrigerator for at least 30 minutes.
Spritz a grill pan with olive oil spray and place over medium heat. Remove the chicken from the marinade and place onto the grill pan. Discard the zip top bag and the used balsamic dressing marinade. Cook the chicken for 6 minutes on one side, then use tongs and turn the chicken to the other side and cook for an additional 6 minutes or until the chicken is cooked through and reaches 165º F when checked with an internal thermometer. Remove the grill pan from the heat and allow the chicken to rest as you prepare the remaining ingredients.
Add the spinach, strawberries, blueberries, pecans, and onion to a large bowl. Drizzle about 2 tablespoons of the dressing over the ingredients and toss lightly to combine.
Slice the cooked chicken and add to the salad along with the avocado and goat cheese. Top with torn basil leaves and the remaining dressing and serve.","{'calories': '2263 kcal', 'carbohydrateContent': '154 g', 'proteinContent': '69 g', 'fatContent': '162 g', 'saturatedFatContent': '17 g', 'transFatContent': '0.03 g', 'cholesterolContent': '145 mg', 'sodiumContent': '2557 mg', 'fiberContent': '43 g', 'sugarContent': '83 g', 'unsaturatedFatContent': '59 g', 'servingSize': '1 serving'}",American,6 servings,https://addapinch.com/wp-content/uploads/2019/05/grilled-chicken-spinach-salad-berries-avocado-recipe-577-scaled.jpg,5.0,"Grilled Chicken Salad with Strawberries and Avocado Recipe - This simple grilled chicken salad is made with fresh spinach, sweet berries and creamy avocado, then tossed with a quick balsamic dressing. Ready in 30 minutes!",Complete
Main Course,Steak Burrito Bowls Recipe,25,"1 (2-pound) flank steak (or your favorite cut of steak (cooked appropriately)), 3 medium limes (halved), 1 teaspoon Stone House Seasoning (plus more for seasoning at the end), 1/2 cup cilantro (chopped), 2 ears corn on the cob (or 2 cups frozen corn kernels, thawed), 2 cans black beans (drained and rinsed), 2 cups brown rice (cooked ), 2 large avocados (halved, pitted, and sliced), 2 cups pico de gallo (or salsa), sour cream (optional)","IngredientGroup(ingredients=['1 (2-pound) flank steak (or your favorite cut of steak (cooked appropriately))', '3 medium limes (halved)', '1 teaspoon Stone House Seasoning (plus more for seasoning at the end)', '1/2 cup cilantro (chopped)', '2 ears corn on the cob (or 2 cups frozen corn kernels, thawed)', '2 cans black beans (drained and rinsed)', '2 cups brown rice (cooked )', '2 large avocados (halved, pitted, and sliced)', '2 cups pico de gallo (or salsa)', 'sour cream (optional)'], purpose=None)","Arrange flank steak on a parchment paper lined baking sheet. Squeeze one lime over the flank steak and then sprinkle with Stone House Seasoning and then top with about 1/4 cup of fresh cilantro. Cover and allow to marinate while preparing the remaining ingredients for the burrito bowls or prepare ahead and allow to rest in the refrigerator to marinate overnight.
Spoon 1/2 cup of cooked brown rice into each bowl to begin assembly of burrito bowls or serve in one large bowl for self-assembly.
Heat medium skillet or grill pan over medium-high heat. Add corn to the pan and cook until the corn has mostly charred. Remove from the heat and add 1/2 cup of the cooked corn to the burrito bowls or into a bowl for self-assembly of burrito bowls.
Add butter to the skillet or grill pan, followed by the flank steak. Cook on one side for 3 minutes, flip over to the other side and cook the other side for 3 minutes. Reduce heat to medium and cook until the flank steak reaches 130º - 140º F, about 5 more minutes. Remove from grill, tent with foil and allow to rest on a cutting board for 5 minutes before slicing. Slice thinly and serve on the burrito bowls or allow for self-assembly.
Divide the black beans, avocado, and pico de gallo among the burrito bowls. Then top each with fresh cilantro and lime juice or allow for self-assembly. If needed, add a sprinkle of salt or Stone House Seasoning and serve warm.","{'calories': '814 kcal', 'carbohydrateContent': '132 g', 'proteinContent': '21 g', 'fatContent': '3 g', 'sodiumContent': '987 mg', 'fiberContent': '18 g', 'sugarContent': '13 g', 'servingSize': '1 serving'}","American,Mexican",4 servings,https://addapinch.com/wp-content/uploads/2018/10/steak-burrito-bowl-recipe_DSC0288-scaled.jpg,5.0,"This delicious Steak Burrito Bowl recipe is loaded with juicy steak and other fresh, flavorful ingredients and rivals a restaurant favorite! Ready and on the table in minutes!",Complete
Main Course,The Best Tacos Recipe,15,"8 (6-inch) flour tortillas (or corn tortillas, lightly browned or left soft), 1 1/2 pounds ground beef, 4 tablespoons taco seasoning, 1 cup arugula (other spring greens or shredded iceberg lettuce), 1 cup grape tomatoes (sliced in half), 1/2 red onion (sliced), 1 avocado (peeled, pitted and sliced), pepper jack cheese, sour cream, salsa","IngredientGroup(ingredients=['8 (6-inch) flour tortillas (or corn tortillas, lightly browned or left soft)', '1 1/2 pounds ground beef', '4 tablespoons taco seasoning', '1 cup arugula (other spring greens or shredded iceberg lettuce)', '1 cup grape tomatoes (sliced in half)', '1/2 red onion (sliced)', '1 avocado (peeled, pitted and sliced)'], purpose=None), IngredientGroup(ingredients=['pepper jack cheese', 'sour cream', 'salsa'], purpose='Optional toppings:')","Add ground beef to a medium skillet set over medium heat. Sprinkle with taco seasoning, stir to combine well, and cook until the meat is cooked through and browned, about 7 minutes. Remove from heat and drain away any excess drippings.
Assemble tacos by spooning ground beef into each tortilla and then topping with preferred toppings of arugula, tomatoes, onion, avocado, cheese, sour cream and salsa.","{'calories': '496 kcal', 'carbohydrateContent': '10 g', 'proteinContent': '22 g', 'fatContent': '28 g', 'saturatedFatContent': '9 g', 'transFatContent': '1 g', 'cholesterolContent': '121 mg', 'sodiumContent': '337 mg', 'fiberContent': '5 g', 'sugarContent': '3 g', 'unsaturatedFatContent': '10 g', 'servingSize': '1 serving'}",Mexican,4 servings,https://addapinch.com/wp-content/uploads/2015/05/quick-easy-taco-recipe-text-DSC_1447-2.jpg,5.0,The Best Tacos are easy ground beef tacos that are family favorites! Ready in minutes and more delicious than takeout for a classic taco recipe everyone loves!,Complete
Main Course,Beef Enchilada Recipe,30,"1 1/2 pounds ground beef, 3 tablespoons vegetable or canola oil, 10 tortillas, 1 (8-ounce) package sour cream, cilantro (optional), 2 cups grated monterey jack cheese, homemade enchilada sauce","IngredientGroup(ingredients=['1 1/2 pounds ground beef', '3 tablespoons vegetable or canola oil', '10 tortillas', '1 (8-ounce) package sour cream', 'cilantro (optional)', '2 cups grated monterey jack cheese', 'homemade enchilada sauce'], purpose=None)","Brown ground beef over medium-low heat. Drain meat to remove any excess drippings. Add 1/4 cup of enchilada sauce into brown meat and stir until well-combined.
For Enchilada Assembly:
Preheat oven to 350º F.
Pour 1/2 cup enchilada sauce into the bottom of a 9x13 oven-safe, casserole dish.
Drizzle oil into the bottom of a skillet over a medium-low heat. Add corn tortillas, one at a time, and cook for about 1 minute each. Do not allow to become crispy.
Drain tortilla and then layer on beef, sour cream, cheese and cilantro. Roll tortilla to keep all ingredients inside. Then place seam side down in the casserole dish. Once all enchiladas have been assembled and placed into casserole dish, pour remaining enchilada sauce over to make sure well covered. Top with remaining cheese.
Place in oven and bake 15 minutes, or until cheese has fully melted.
Remove from oven and top with additional cilantro, if desired.","{'servingSize': '1 enchilada', 'calories': '488 kcal', 'carbohydrateContent': '19 g', 'proteinContent': '24 g', 'fatContent': '34 g', 'saturatedFatContent': '17 g', 'cholesterolContent': '90 mg', 'sodiumContent': '489 mg', 'sugarContent': '1 g'}",Mexican,8 servings,https://addapinch.com/wp-content/uploads/2013/05/beef-enchilada-DSC_2804-3.jpg,5.0,Easy Beef Enchilada recipe that is mouth-wateringly delicious and ready in 30 minutes! Makes the best beef enchiladas!,Complete
