Category,Title,Total Time,All Ingredients,Ingredient Groups,Instructions,Nutrition,Cuisine,Yields,Image,Ratings,Description,Status
Salad,Caprese Salad,10,"2 large tomatoes (washed and sliced into 1/4-inch slices), 12 ounces Mozzarella cheese (sliced into 1/4-inch slices), 1/2 cup fresh basil (washed, rolled and sliced into thin strips), 1 tablespoon olive oil, 1 tablespoon balsamic glaze, 1/2 teaspoon kosher salt (optional), 1/2 teaspoon ground black pepper (optional)","[IngredientGroup(ingredients=['2 large tomatoes (washed and sliced into 1/4-inch slices)', '12 ounces Mozzarella cheese (sliced into 1/4-inch slices)', '1/2 cup fresh basil (washed, rolled and sliced into thin strips)', '1 tablespoon olive oil', '1 tablespoon balsamic glaze', '1/2 teaspoon kosher salt (optional)', '1/2 teaspoon ground black pepper (optional)'], purpose=None)]","Assemble caprese salad by alternating tomato and mozzarella slices on a medium platter. Top the slices with strips of basil and drizzle with olive oil. Drizzle with balsamic glaze.
Serve immediately.","{'calories': '203 kcal', 'carbohydrateContent': '4 g', 'proteinContent': '13 g', 'fatContent': '15 g', 'saturatedFatContent': '8 g', 'cholesterolContent': '45 mg', 'sodiumContent': '552 mg', 'fiberContent': '1 g', 'sugarContent': '2 g', 'unsaturatedFatContent': '6 g', 'servingSize': '1 serving'}","American,Italian",6 servings,https://addapinch.com/wp-content/uploads/2010/11/Caprese-salad-recipe.jpg,5.0,"This Caprese Salad recipe is a classic salad made with just five ingredients - tomatoes, mozzarella, olive oil, basil, and balsamic glaze!",Complete
"Main Course,Salad",Greek Chicken Pasta Salad Recipe,20,"1 (16-ounce) package farfalle pasta, 2 medium chicken breasts (boneless and skinless), 1 teaspoon Stone House Seasoning, 1 pint grape tomatoes (halved), 1 large English cucumber (peeled and sliced), 1 small bell pepper (diced), 1 small red pepper (diced), 1/2 small red onion (diced), 1 (8-ounce) jar black olives (drained and pitted), 1 (6-ounce) package Feta cheese, 1/4 cup olive oil, 1/4 cup red wine vinegar, 1/2 teaspoon Stone House Seasoning, 1/2 teaspoon dried oregano, 1/2 teaspoon dried basil, 1 teaspoon Dijon mustard","[IngredientGroup(ingredients=['1 (16-ounce) package farfalle pasta', '2 medium chicken breasts (boneless and skinless)', '1 teaspoon Stone House Seasoning', '1 pint grape tomatoes (halved)', '1 large English cucumber (peeled and sliced)', '1 small bell pepper (diced)', '1 small red pepper (diced)', '1/2 small red onion (diced)', '1 (8-ounce) jar black olives (drained and pitted)', '1 (6-ounce) package Feta cheese'], purpose=None), IngredientGroup(ingredients=['1/4 cup olive oil', '1/4 cup red wine vinegar', '1/2 teaspoon Stone House Seasoning', '1/2 teaspoon dried oregano', '1/2 teaspoon dried basil', '1 teaspoon Dijon mustard'], purpose='For the Greek Pasta Salad Dressing:')]","Cook the pasta according to package instructions, drain and allow to cool.
Meanwhile, spray a grill pan with olive oil and set over medium heat. Cut chicken breasts in half lengthwise and arrange the four pieces on the grill pan. Sprinkle with Stone House Seasoning and cook on one side for 4 minutes. Turn over and cook on the other side until the chicken is cooked throughout and registers 165º F when checked with an internal thermometer, about 4 more minutes. Remove the chicken from the grill pan and cut into 1/2-inch pieces.
Add the halved grape tomatoes, cucumber slices, diced peppers and onions, pitted olives, diced chicken and the feta cheese to the pasta.
For the Greek Pasta Salad Dressing:
Whisk together the olive oil, vinegar, Stone House Seasoning, oregano, basil, and Dijon mustard until well combined.
Pour the Greek Pasta Salad Dressing over the pasta salad and toss to combine.","{'calories': '192 kcal', 'carbohydrateContent': '30 g', 'proteinContent': '5 g', 'fatContent': '5 g', 'sodiumContent': '12 mg', 'fiberContent': '1 g', 'sugarContent': '2 g', 'servingSize': '1 serving'}","American,Mediterranean",12 servings,https://addapinch.com/wp-content/uploads/2018/05/greek-chicken-pasta-salad-recipe-0515-scaled.jpg,5.0,"Greek Chicken Pasta Salad Recipe - This easy pasta salad recipe is so easy and delicious! Made with grilled chicken, pasta, an assortment of vegetables and topped with feta cheese and a delicious Greek dressing!",Complete
Salad,BLT Pasta Salad Recipe,25,"1 (16-ounce ) package uncooked pasta (farfalle, penne, or spiral), 1 pint grape tomatoes (halved), 5 slices bacon (cooked and chopped), 2 cups spinach, 1 (8-ounce) package Mozzarella cheese (cut into bite-sized pieces), 1/4 cup red onion (chopped), 1 cup balsamic vinaigrette","[IngredientGroup(ingredients=['1 (16-ounce ) package uncooked pasta (farfalle, penne, or spiral)', '1 pint grape tomatoes (halved)', '5 slices bacon (cooked and chopped)', '2 cups spinach', '1 (8-ounce) package Mozzarella cheese (cut into bite-sized pieces)', '1/4 cup red onion (chopped)', '1 cup balsamic vinaigrette'], purpose=None)]","Cook pasta according to package instructions for al dente pasta. Rinse the pasta in cold water and drain well. Add the pasta to a large mixing bowl.
Add tomatoes, bacon, spinach, Mozzarella, and red onion to the pasta. Pour in 1/2 cup of the balsamic vinaigrette and toss to combine. Add more balsamic vinaigrette to make sure that all of the ingredients are well coated. Serve with additional balsamic vinaigrette on the side.","{'calories': '217 kcal', 'carbohydrateContent': '35 g', 'proteinContent': '8 g', 'fatContent': '5 g', 'saturatedFatContent': '1 g', 'cholesterolContent': '7 mg', 'sodiumContent': '77 mg', 'fiberContent': '5 g', 'sugarContent': '1 g', 'servingSize': '1 serving'}",American,10 servings,https://addapinch.com/wp-content/uploads/2019/05/blt-pasta-salad-recipe-759-scaled.jpg,5.0,"BLT Pasta Salad Recipe - Everyone's favorite bacon, lettuce, and tomato has a fresh spin in this pasta salad recipe. Perfect for lunch or a light supper!",Complete
"Main Course,Salad",Grilled Chicken Salad with Strawberries and Avocado Recipe,30,"2 chicken breasts (boneless, skinless), 1 cup Balsamic Dressing, 6 cups spinach, 1 pint fresh strawberries (hulled and quartered), 1 pint fresh blueberries, 1/2 cup roasted pecans, 1/4 medium red onion (sliced thinly), 1 medium avocado (peeled, pitted, and sliced), 1 (4-ounce) package goat cheese, fresh basil","[IngredientGroup(ingredients=['2 chicken breasts (boneless, skinless)', '1 cup Balsamic Dressing', '6 cups spinach', '1 pint fresh strawberries (hulled and quartered)', '1 pint fresh blueberries', '1/2 cup roasted pecans', '1/4 medium red onion (sliced thinly)', '1 medium avocado (peeled, pitted, and sliced)', '1 (4-ounce) package goat cheese', 'fresh basil'], purpose=None)]","Add chicken and 1/2 cup balsamic dressing to a large zip top bag. Press to remove as much air as possible as you seal the bag. Turn the bag to make sure that the chicken is well coated with the balsamic dressing. Chill in the refrigerator for at least 30 minutes.
Spritz a grill pan with olive oil spray and place over medium heat. Remove the chicken from the marinade and place onto the grill pan. Discard the zip top bag and the used balsamic dressing marinade. Cook the chicken for 6 minutes on one side, then use tongs and turn the chicken to the other side and cook for an additional 6 minutes or until the chicken is cooked through and reaches 165º F when checked with an internal thermometer. Remove the grill pan from the heat and allow the chicken to rest as you prepare the remaining ingredients.
Add the spinach, strawberries, blueberries, pecans, and onion to a large bowl. Drizzle about 2 tablespoons of the dressing over the ingredients and toss lightly to combine.
Slice the cooked chicken and add to the salad along with the avocado and goat cheese. Top with torn basil leaves and the remaining dressing and serve.","{'calories': '2263 kcal', 'carbohydrateContent': '154 g', 'proteinContent': '69 g', 'fatContent': '162 g', 'saturatedFatContent': '17 g', 'transFatContent': '0.03 g', 'cholesterolContent': '145 mg', 'sodiumContent': '2557 mg', 'fiberContent': '43 g', 'sugarContent': '83 g', 'unsaturatedFatContent': '59 g', 'servingSize': '1 serving'}",American,6 servings,https://addapinch.com/wp-content/uploads/2019/05/grilled-chicken-spinach-salad-berries-avocado-recipe-577-scaled.jpg,5.0,"Grilled Chicken Salad with Strawberries and Avocado Recipe - This simple grilled chicken salad is made with fresh spinach, sweet berries and creamy avocado, then tossed with a quick balsamic dressing. Ready in 30 minutes!",Complete
"Salad,Side Dish",Easy Tortellini Pasta Salad Recipe,25,"2 pounds refrigerated cheese tortellini, 1 pint cherry tomatoes (halved), 2 medium cucumber (peeled and chopped), 2 (6-ounce) jars black olives, 2 (8-ounce) Feta cheese, 1 cup Homemade Italian Dressing (or store-bought), chopped fresh oregano (for garnish if desired)","[IngredientGroup(ingredients=['2 pounds refrigerated cheese tortellini', '1 pint cherry tomatoes (halved)', '2 medium cucumber (peeled and chopped)', '2 (6-ounce) jars black olives', '2 (8-ounce) Feta cheese', '1 cup Homemade Italian Dressing (or store-bought)', 'chopped fresh oregano (for garnish if desired)'], purpose=None)]","Cook the tortellini pasta according to package instructions. Drain well and transfer to a large bowl. Add the tomatoes, cucumber, black olives, and feta cheese to the tortellini. Pour in the Italian dressing and stir until well-combined. Top with fresh oregano if desired. Serve immediately or cover with wrap and store in the refrigerator for up to five days.","{'calories': '293 kcal', 'carbohydrateContent': '37 g', 'proteinContent': '12 g', 'fatContent': '10 g', 'saturatedFatContent': '2 g', 'cholesterolContent': '28 mg', 'sodiumContent': '532 mg', 'fiberContent': '3 g', 'sugarContent': '5 g', 'servingSize': '1 serving'}",American,12 servings,https://addapinch.com/wp-content/uploads/2016/06/easy-tortellini-pasta-salad-recipe-addapinch-0969.jpg,5.0,Tortellini Pasta Salad Recipe - This easy Tortellini Pasta Salad recipe is a delicious favorite made with a homemade Italian dressing and on the table in under 30 minutes.,Complete
Salad,Southern Macaroni Salad Recipe,10,"2 cups cooked elbow macaroni noodles, 1/2 cup diced celery, 1 medium jalapeno pepper (seeded and diced), 1 (4-ounce) jar diced pimentos, 2 medium green onions (diced), 1 cup mayonnaise, 1 tablespoon apple cider vinegar, 1 tablespoon lemon juice, 1 teaspoon kosher salt, 1/2 teaspoon ground black pepper, 1/2 teaspoon celery seed (optional)","[IngredientGroup(ingredients=['2 cups cooked elbow macaroni noodles', '1/2 cup diced celery', '1 medium jalapeno pepper (seeded and diced)', '1 (4-ounce) jar diced pimentos', '2 medium green onions (diced)'], purpose=None), IngredientGroup(ingredients=['1 cup mayonnaise', '1 tablespoon apple cider vinegar', '1 tablespoon lemon juice', '1 teaspoon kosher salt', '1/2 teaspoon ground black pepper', '1/2 teaspoon celery seed (optional)'], purpose='Macaroni Salad Dressing')]","Cook the pasta. Cook the pasta according to the package instructions.
Rinse. Pour the cooked pasta into a colander and rinse well with cold water. Drain well and allow the pasta to continue to drain as you prepare the other ingredients.
Make the macaroni salad dressing. In a small mixing bowl, stir together the mayonnaise, apple cider vinegar, lemon juice, salt, pepper, and celery seed if you are using it.
Combine the salad. Add the cooled pasta and your macaroni salad ingredients to a large bowl. Pour the dressing over the salad and stir well until combined.
Serve or store. Serve immediately or cover and store in the refrigerator until ready to serve, up to two days.","{'calories': '317 kcal', 'carbohydrateContent': '34 g', 'proteinContent': '4 g', 'fatContent': '18 g', 'saturatedFatContent': '3 g', 'cholesterolContent': '9 mg', 'sodiumContent': '401 mg', 'servingSize': '1 serving'}",American,10 servings,https://addapinch.com/wp-content/uploads/2016/05/southern-macaroni-salad-recipe-addapinch-0707.jpg,5.0,"Southern Macaroni Salad Recipe - Southern Macaroni Salad makes a delicious addition to picnics, potlucks, and any get-together! An easy make-ahead staple, this macaroni salad is a definite go-to recipe for your summer parties!",Complete
Main Course,Hot Chicken Salad Recipe,30,"4 cups chicken breasts (cooked and chopped), 1 cup celery (diced), 1/2 teaspoon kosher salt, 1/2 teaspoon ground black pepper, 1 tablespoon lemon juice, 1/4 cup sour cream, 1 cup mayonnaise, 1 1/2 cups grated Cheddar cheese, 1 sleeve Ritz crackers, 2 tablespoons butter","[IngredientGroup(ingredients=['4 cups chicken breasts (cooked and chopped)', '1 cup celery (diced)', '1/2 teaspoon kosher salt', '1/2 teaspoon ground black pepper', '1 tablespoon lemon juice', '1/4 cup sour cream', '1 cup mayonnaise', '1 1/2 cups grated Cheddar cheese', '1 sleeve Ritz crackers', '2 tablespoons butter'], purpose=None)]","Preheat oven to 350º F.
Mix together all ingredients except butter crackers and butter. Pour into a baking dish sprayed with non-stick cooking spray. Spread evenly.
Crush butter crackers and spread over top of chicken salad mixture. Top with pats of butter.
Place in oven and bake for 20 minutes until lightly browned and heated throughout.","{'calories': '435 kcal', 'carbohydrateContent': '1 g', 'proteinContent': '23 g', 'fatContent': '37 g', 'saturatedFatContent': '12 g', 'transFatContent': '1 g', 'cholesterolContent': '98 mg', 'sodiumContent': '549 mg', 'fiberContent': '1 g', 'sugarContent': '1 g', 'unsaturatedFatContent': '24 g', 'servingSize': '1 serving'}",American,8 servings,https://addapinch.com/wp-content/uploads/2011/08/hot-chicken-salad-recipe-13.jpg,5.0,"This Hot Chicken Salad recipe makes an easy, delicious meal! Chicken, celery, sour cream, and cheese baked with buttery cracker topping.",Complete
Salad,Pear Salad Recipe,10,"1 (29-ounce) can pear halves (drained well), 1/2 cup mayonnaise, 1/2 cup cheddar cheese (shredded), maraschino cherries","[IngredientGroup(ingredients=['1 (29-ounce) can pear halves (drained well)', '1/2 cup mayonnaise', '1/2 cup cheddar cheese (shredded)', 'maraschino cherries'], purpose=None)]","Remove pear halves from can, taking care to drain away as much liquid from pears as possible. Place pears onto a serving platter.
Top each pear half with about a teaspoon of mayonnaise, then add a little cheddar cheese to the top of the mayonnaise, and top each with a maraschino cherry.
Serve cold.","{'calories': '149 kcal', 'carbohydrateContent': '26 g', 'proteinContent': '4 g', 'fatContent': '3 g', 'saturatedFatContent': '2 g', 'transFatContent': '0.002 g', 'cholesterolContent': '10 mg', 'sodiumContent': '68 mg', 'sugarContent': '1 g', 'unsaturatedFatContent': '1.1 g', 'servingSize': '1 serving'}",American,6 servings,https://addapinch.com/wp-content/uploads/2013/03/Pear-Salad-Recipe-23-11.jpg,5.0,"Classic Pear Salad recipe made with canned pears, mayonnaise, cheese, and topped with maraschino cherries. A crowd favorite recipe.",Complete
"Salad,Side Dish",Broccoli Salad Recipe,45,"3 cups fresh broccoli florets (cut into bite-sized pieces), 4 slices bacon (cooked, cooled, and crumbled), 1/2 cup dried cranberries, 1/2 cup grated cheddar cheese (or cubed), 1/2 cup salted sunflower seeds, 1/4 medium red onion (optional), 1/2 cup mayonnaise, 1/4 cup maple syrup, 1 tablespoon apple cider vinegar","[IngredientGroup(ingredients=['3 cups fresh broccoli florets (cut into bite-sized pieces)', '4 slices bacon (cooked, cooled, and crumbled)', '1/2 cup dried cranberries', '1/2 cup grated cheddar cheese (or cubed)', '1/2 cup salted sunflower seeds', '1/4 medium red onion (optional)'], purpose=None), IngredientGroup(ingredients=['1/2 cup mayonnaise', '1/4 cup maple syrup', '1 tablespoon apple cider vinegar'], purpose='Broccoli Salad Dressing')]","Make the salad. Add the broccoli, crumbled bacon, cranberries, cheddar cheese, sunflower seeds, and onion (if using) to a large mixing bowl.
Make the dressing. Whisk together the mayonnaise, maple syrup, and apple cider vinegar. Pour over the salad and toss to coat.
Rest. Cover the salad and refrigerate at least 30 minutes before serving.","{'calories': '262 kcal', 'carbohydrateContent': '24 g', 'proteinContent': '9 g', 'fatContent': '15 g', 'saturatedFatContent': '5 g', 'transFatContent': '0.04 g', 'cholesterolContent': '20 mg', 'sodiumContent': '264 mg', 'fiberContent': '3 g', 'sugarContent': '17 g', 'unsaturatedFatContent': '9 g', 'servingSize': '1 serving'}",American,6 servings,https://addapinch.com/wp-content/uploads/2023/04/Broccoli-Salad-Recipe-13.jpg,5.0,"This Broccoli Salad recipe makes a quick and easy side dish. Tossed in a homemade dressing, this easy broccoli salad is a crowd favorite!",Complete
Salad,Strawberry Spinach Salad Recipe,15,"2 teaspoons poppy seeds, 3 tablespoons sugar, 1/4 cup olive oil, 2 tablespoons distilled white vinegar, 9 ounces spinach, 1 quart fresh strawberries (cleaned, hulled and cut in half), 1/2 cup roasted pecans, 1/4 medium red onion (thinly sliced (optional))","[IngredientGroup(ingredients=['2 teaspoons poppy seeds', '3 tablespoons sugar', '1/4 cup olive oil', '2 tablespoons distilled white vinegar', '9 ounces spinach', '1 quart fresh strawberries (cleaned, hulled and cut in half)', '1/2 cup roasted pecans', '1/4 medium red onion (thinly sliced (optional))'], purpose=None)]","Add the poppy seeds, sugar, olive oil, and vinegar to a mason jar. Secure the lid and shake well to combine. Refrigerate an hour to up to 7 days.
Combine the spinach, strawberries, pecans, and red onion slices (if using) in a large salad bowl or on a platter. Pour the dressing over salad, and lightly toss. Refrigerate about 10 minutes before serving.","{'calories': '226 kcal', 'carbohydrateContent': '21 g', 'proteinContent': '3 g', 'fatContent': '15 g', 'saturatedFatContent': '1 g', 'sodiumContent': '35 mg', 'fiberContent': '5 g', 'sugarContent': '14 g', 'servingSize': '1 serving'}",American,6 servings,https://addapinch.com/wp-content/uploads/2017/03/strawberry-spinach-salad-recipe_DSC0647.jpg,5.0,"Strawberry Spinach Salad topped with an easy Poppy Seed Dressing makes for a beautiful and delicious spring and summer salad recipe. Perfect for parties, picnics, and get-togethers! Always a crowd favorite!",Complete
Salad,Classic Egg Salad Recipe,10,"6 large hard cooked eggs, ¼ cup mayonnaise, salt and pepper (to taste)","[IngredientGroup(ingredients=['6 large hard cooked eggs', '¼ cup mayonnaise', 'salt and pepper (to taste)'], purpose=None)]",Place peeled eggs into a large bowl or the bowl of your stand mixer and mash with a fork or using the paddle attachment of your stand mixer. Add mayonnaise and mix together until well-combined and eggs are light and fluffy. Add salt and ground black pepper to taste.,"{'calories': '141 kcal', 'carbohydrateContent': '1 g', 'proteinContent': '6 g', 'fatContent': '12 g', 'saturatedFatContent': '3 g', 'transFatContent': '1 g', 'cholesterolContent': '190 mg', 'sodiumContent': '121 mg', 'sugarContent': '1 g', 'unsaturatedFatContent': '9 g', 'servingSize': '1 serving'}",American,6 servings,https://addapinch.com/wp-content/uploads/2014/02/Egg-Salad-Recipe-8.jpg,5.0,"The best Egg Salad Recipe made with three basic ingredients featuring hard-boiled eggs. This quick and easy, classic egg salad is a favorite!",Complete
Side Dish,Coleslaw Recipe,10,"1 (14-ounce) package coleslaw mix, 1/2 cup mayonnaise, 1/4 cup buttermilk, 1 tablespoon distilled white vinegar, 1 tablespoon sugar (or honey), pinch kosher salt","[IngredientGroup(ingredients=['1 (14-ounce) package coleslaw mix', '1/2 cup mayonnaise', '1/4 cup buttermilk', '1 tablespoon distilled white vinegar', '1 tablespoon sugar (or honey)', 'pinch kosher salt'], purpose=None)]","Place coleslaw mix into a large mixing bowl.
Add mayonnaise, buttermilk, vinegar, sugar, and salt to a large bowl and whisk together with a fork until well-combined and smooth. Stir until sugar is completely dissolved. Pour the dressing over cabbage and toss together to mix thoroughly.
Serve immediately or cover and chill in refrigerator before serving.","{'calories': '141 kcal', 'carbohydrateContent': '3 g', 'proteinContent': '1 g', 'fatContent': '14 g', 'saturatedFatContent': '2 g', 'cholesterolContent': '9 mg', 'sodiumContent': '129 mg', 'fiberContent': '1 g', 'sugarContent': '3 g', 'transFatContent': '1 g', 'unsaturatedFatContent': '11 g', 'servingSize': '1 serving'}",American,6 servings,https://addapinch.com/wp-content/uploads/2017/08/coleslaw-recipe-DSC_2878.jpg,5.0,"Coleslaw Recipe - A delicious easy coleslaw recipe that’s always a crowd favorite! Crunchy cabbage with a delicious dressing, this easy coleslaw is a perfect side anytime!",Complete
Salad,Easy Citrus Shrimp Avocado Salad,15,"1 tablespoon olive oil, 1 cup fresh orange juice, 1/2 cup lemon juice, 1/2 teaspoon Stone House Seasoning, 2 tablespoons chopped fresh parsley, 3 pounds shrimp, medium (peeled and deveined), 8 cups salad greens, 1/2 medium red onion (sliced thinly), 1/2 cup Citrus Vinaigrette, 1 medium avocado (sliced)","[IngredientGroup(ingredients=['1 tablespoon olive oil', '1 cup fresh orange juice', '1/2 cup lemon juice', '1/2 teaspoon Stone House Seasoning', '2 tablespoons chopped fresh parsley', '3 pounds shrimp, medium (peeled and deveined)', '8 cups salad greens', '1/2 medium red onion (sliced thinly)', '1/2 cup Citrus Vinaigrette', '1 medium avocado (sliced)'], purpose=None)]","Citrus Shrimp
Whisk together the olive oil, orange juice, lemon juice and Stone House Seasoning. Pour into a large skillet set over medium heat. Cook until the juices have reduced by half, about 5 minutes or so. If using fresh shrimp, add the shrimp to the juices, cover, and cook until the shrimp are pink, about 5 more minutes. Remove from heat and toss with parsley.
If using thawed from frozen shrimp, pour the reduced citrus juices into a bowl and set aside. Add the shrimp to the skillet, cover and cook until pink, about 5 minutes or so. Remove from the heat, pour in the reduced citrus juices and the parsley and toss until well combined.
Salad
Prepare the Citrus Vinaigrette Dressing as instructed in that recipe by whisking together until emulsified.
Add the salad greens, red onion, shrimp and avocado in a large bowl. Toss with half of the Citrus Vinaigrette Dressing and serve with additional dressing on the side.","{'calories': '430 kcal', 'carbohydrateContent': '12 g', 'proteinContent': '48 g', 'fatContent': '21 g', 'saturatedFatContent': '3 g', 'cholesterolContent': '572 mg', 'sodiumContent': '1974 mg', 'fiberContent': '3 g', 'sugarContent': '5 g', 'servingSize': '1 serving'}",American,6 servings,https://addapinch.com/wp-content/uploads/2020/01/citrus-shrimp-avocado-salad-recipe-2992.jpg,5.0,"This Easy Citrus Shrimp Avocado Salad is zesty and delicious! Made with citrus seared shrimp, creamy avocado, and mixed greens topped with a quick citrus vinaigrette dressing and ready in 15 minutes!",Complete
Salad,Stone House Salad Recipe,10,"10 ounces fresh salad greens (spring mix, butter lettuce, or your preferred salad greens torn into bite-sized pieces), 1 pint grape tomatoes (halved), 2 large cucumber (peeled and cubed), 3 green onions (trimmed and sliced), 2 large carrots (peeled and sliced or shaved), 1/2 cup Cheddar cheese (shredded), Homemade Croutons","[IngredientGroup(ingredients=['10 ounces fresh salad greens (spring mix, butter lettuce, or your preferred salad greens torn into bite-sized pieces)', '1 pint grape tomatoes (halved)', '2 large cucumber (peeled and cubed)', '3 green onions (trimmed and sliced)', '2 large carrots (peeled and sliced or shaved)', '1/2 cup Cheddar cheese (shredded)', 'Homemade Croutons'], purpose=None)]","Add salad to a large salad bowl.
Add in tomatoes, cucumbers, green onions, and carrots. Toss to combine. Top with shredded cheese and croutons. Serve with your favorite salad dressing and homemade croutons.","{'calories': '224 kcal', 'carbohydrateContent': '22 g', 'proteinContent': '7 g', 'fatContent': '13 g', 'saturatedFatContent': '3 g', 'cholesterolContent': '10 mg', 'sodiumContent': '398 mg', 'fiberContent': '3 g', 'sugarContent': '5 g', 'servingSize': '1 serving'}",American,6 servings,https://addapinch.com/wp-content/uploads/2019/09/stone-house-salad-recipe-2255-1.jpg,5.0,"This simple salad recipe makes the best house salad that goes with anything! Made with simple greens and add-ins, this is the side salad of all side salad recipes!",Complete
Salad,Spinach Salad with Hot Bacon Dressing,20,"8 cups spinach, 1 pear (sliced), 1/2 cup pecans (toasted), 1/2 red onion (sliced), gorgonzola crumbles, 6 strips bacon (chopped and cooked (reserve 3 tablespoons for the dressing below)), 3 tablespoons bacon drippings (from cooking the bacon for the salad), 3 tablespoons apple cider vinegar, 2 teaspoons sugar, 1/2 teaspoon Dijon mustard, pinch kosher salt, pinch ground black pepper","[IngredientGroup(ingredients=['8 cups spinach', '1 pear (sliced)', '1/2 cup pecans (toasted)', '1/2 red onion (sliced)', 'gorgonzola crumbles', '6 strips bacon (chopped and cooked (reserve 3 tablespoons for the dressing below))'], purpose=None), IngredientGroup(ingredients=['3 tablespoons bacon drippings (from cooking the bacon for the salad)', '3 tablespoons apple cider vinegar', '2 teaspoons sugar', '1/2 teaspoon Dijon mustard', 'pinch kosher salt', 'pinch ground black pepper'], purpose='For the Hot Bacon Dressing:')]","Make the salad. Layer the fresh baby spinach, pear slices, toasted pecans, and red onion slices in a salad bowl or a platter. Top with bacon and blue cheese crumbles.
Make the dressing. Whisk together the salad dressing ingredients and drizzle over the spinach salad.
Serve. Toss the salad to coat all of the ingredients with the dressing. Serve.","{'carbohydrateContent': '10 g', 'proteinContent': '5 g', 'fatContent': '15 g', 'saturatedFatContent': '3 g', 'transFatContent': '1 g', 'cholesterolContent': '15 mg', 'sodiumContent': '183 mg', 'fiberContent': '3 g', 'sugarContent': '5 g', 'calories': '186 kcal', 'unsaturatedFatContent': '10 g', 'servingSize': '1 serving'}",American,6 servings,https://addapinch.com/wp-content/uploads/2010/10/Add-a-Pinch_Spinach-Salad-with-Warm-Bacon-Dressing_014.jpg,5.0,"This spinach salad has bacon, pears, pecans, onion, and blue cheese served with a hot bacon dressing. Perfect as a side or topped with protein for a meal.",Complete
Salad,Apple Pear Salad with Pomegranate Vinaigrette,15,"1/4 cup Pomegranate juice, 1/4 cup honey, 1 tablespoon apple cider vinegar, 1 tablespoon Dijon mustard, 1/2 cup olive oil, 3 apples, 3 pears, 4 cups mixed salad greens, 1 cup roasted pecans, bleu cheese crumbles (I use Maytag), Pomegranate seeds","[IngredientGroup(ingredients=['1/4 cup Pomegranate juice', '1/4 cup honey', '1 tablespoon apple cider vinegar', '1 tablespoon Dijon mustard', '1/2 cup olive oil'], purpose='Pomegranate Vinaigrette'), IngredientGroup(ingredients=['3 apples', '3 pears', '4 cups mixed salad greens', '1 cup roasted pecans', 'bleu cheese crumbles (I use Maytag)', 'Pomegranate seeds'], purpose='Salad')]","Pomegranate Vinaigrette
In a large measuring cup, combine Pomegranate juice, honey, vinegar, and mustard. Whisk together until well-combined. Continue to whisk as you add in olive oil to emulsify. Pour dressing into serving container and set aside.
Apple Pear Salad
In a medium bowl, pour about 1/2 cup of Pomegranate Vinaigrette. Core and thinly slice apples and pears, adding to the bowl and tossing in the vinaigrette.
In another large serving bowl, combine salad greens, roasted pecans, bleu cheese crumbles and pomegranate seeds. Using a slotted spoon, remove fruit from dressing and add into the salad bowl.
Serve with Pomegranate Vinaigrette Dressing.","{'calories': '156 kcal', 'carbohydrateContent': '20 g', 'fatContent': '9 g', 'saturatedFatContent': '1 g', 'sodiumContent': '19 mg', 'fiberContent': '2 g', 'sugarContent': '15 g', 'servingSize': '1 serving'}",American,12 servings,https://addapinch.com/wp-content/uploads/2012/11/apple-pear-salad-recipe_DSC0889-scaled.jpg,5.0,"Apple Pear Salad Recipe - This Apple Pear Salad with Pomegranate Vinaigrette makes a delicious salad anytime of year, but especially throughout the holidays.",Complete
Dressing,Bacon Vinaigrette Recipe,10,"4 slices bacon (diced), 3 tablespoons stone ground mustard, 2 tablespoons honey, 1 1/2 teaspoons Stone House Seasoning, 1/4 cup apple cider","[IngredientGroup(ingredients=['4 slices bacon (diced)', '3 tablespoons stone ground mustard', '2 tablespoons honey', '1 1/2 teaspoons Stone House Seasoning', '1/4 cup apple cider'], purpose=None)]","Add the diced bacon to a medium skillet or saucepan over medium heat. Cook the bacon until it is crisp. Remove the bacon from the skillet with a slotted spoon and set aside. Add the stone ground mustard, honey, and Stone House Seasoning to the bacon drippings. Combine well with a whisk.
Add apple cider vinegar to the pan, whisking to combine as pouring. Continue to whisk until the vinaigrette has thickened slightly. Add bacon bits back to the vinaigrette, if desired.
Pour into a jar that has been warmed under hot running water prior to adding the hot vinaigrette to prevent the container from cracking.
Best served warm or at room temperature.","{'calories': '46 kcal', 'carbohydrateContent': '4 g', 'proteinContent': '1 g', 'fatContent': '3 g', 'saturatedFatContent': '1 g', 'transFatContent': '0.01 g', 'cholesterolContent': '5 mg', 'sodiumContent': '381 mg', 'fiberContent': '0.2 g', 'sugarContent': '3 g', 'unsaturatedFatContent': '2 g', 'servingSize': '1 serving'}",American,12 servings,https://addapinch.com/wp-content/uploads/2022/11/Bacon-Vinaigrette-9792-1.jpg,5.0,Bacon Vinaigrette combines that tangy flavor you expect from a vinaigrette with the smokey flavor of the bacon. It will quickly become a favorite.,Complete
