Category,Title,Total Time,All Ingredients,Ingredient Groups,Instructions,Nutrition,Cuisine,Yields,Image,Ratings,Description,Status
Main Course,Chicken Fajita Nachos Recipe,25,"olive oil, 3 boneless skinless chicken breasts (sliced into 1/2-inch strips or 12 chicken tenderloins), 1 medium onion (cut into strips), 1 medium bell pepper (green, red, or yellow, cut into strips), 1/2 teaspoon taco seasoning mix, tortilla chips, 1 cup grated monterey jack cheese, 1/2 cup salsa","[IngredientGroup(ingredients=['olive oil', '3 boneless skinless chicken breasts (sliced into 1/2-inch strips or 12 chicken tenderloins)', '1 medium onion (cut into strips)', '1 medium bell pepper (green, red, or yellow, cut into strips)', '1/2 teaspoon taco seasoning mix', 'tortilla chips', '1 cup grated monterey jack cheese', '1/2 cup salsa'], purpose=None)]","Preheat oven to broil at 500º F.
Drizzle olive oil into a skillet over medium heat. Add chicken strips to the skillet and sprinkle with half of the taco seasoning. Cook until cooked throughout, about 5-10 minutes. Remove chicken from skillet and into a bowl. Set aside. Add onions and peppers to skillet, sprinkle with remaining taco seasoning and cook until slightly tender, about 3 minutes. Remove from skillet and add to the bowl along with the chicken. Turn off the heat to the skillet.
Arrange tortilla chips in a layer on the bottom and up the sides of the skillet. Add cooked chicken, onions, and peppers to the top of the tortilla chips. Top with cheese and place into the preheated oven. Broil until cheese has melted and turned slightly bubbly. Remove from oven and top with salsa. Serve immediately.","{'calories': '149 kcal', 'carbohydrateContent': '3 g', 'proteinContent': '17 g', 'fatContent': '7 g', 'saturatedFatContent': '4 g', 'transFatContent': '0.01 g', 'cholesterolContent': '53 mg', 'sodiumContent': '322 mg', 'fiberContent': '1 g', 'sugarContent': '2 g', 'unsaturatedFatContent': '2.4 g', 'servingSize': '1 serving'}",American,6 servings,https://addapinch.com/wp-content/uploads/2014/06/chicken-fajita-recipe-DSC_4159-2.jpg,5.0,"This tasty Chicken Fajita Nachos recipe makes an easy supper or satisfying appetizer! Ready in less than 30 minutes and simple to make in one skillet, these nachos are a family favorite!",Complete
Appetizer,Watermelon Feta Appetizer Bites Recipe,10,"2 cups cubed watermelon, 1 (10-ounce package) Feta cheese, balsamic glaze, fresh basil leaves","[IngredientGroup(ingredients=['2 cups cubed watermelon', '1 (10-ounce package) Feta cheese', 'balsamic glaze'], purpose=None), IngredientGroup(ingredients=['fresh basil leaves'], purpose='Optional Ingredients')]","Assemble watermelon feta appetizer bites by layering a cube of watermelon, then feta cheese, and then topping it with another cube of watermelon onto a cocktail skewer or toothpick.
If making ahead of time, store in an airtight container in the refrigerator until about 15-25 minutes before serving.
Just before serving, drizzle with balsamic glaze.","{'servingSize': '1 g', 'calories': '5 kcal', 'carbohydrateContent': '1 g'}",American,25 servings,https://addapinch.com/wp-content/uploads/2017/06/watermelon-feta-bites-DSC_5033.jpg,5.0,"Watermelon Feta Bites Recipe - This Watermelon Feta Bites recipe makes a delicious bite-sized nibble! Sweet and savory watermelon appetizer perfect for parties and snacks! Made with watermelon, feta, and topped with a balsamic glaze.",Complete
Salad,Caprese Salad,10,"2 large tomatoes (washed and sliced into 1/4-inch slices), 12 ounces Mozzarella cheese (sliced into 1/4-inch slices), 1/2 cup fresh basil (washed, rolled and sliced into thin strips), 1 tablespoon olive oil, 1 tablespoon balsamic glaze, 1/2 teaspoon kosher salt (optional), 1/2 teaspoon ground black pepper (optional)","[IngredientGroup(ingredients=['2 large tomatoes (washed and sliced into 1/4-inch slices)', '12 ounces Mozzarella cheese (sliced into 1/4-inch slices)', '1/2 cup fresh basil (washed, rolled and sliced into thin strips)', '1 tablespoon olive oil', '1 tablespoon balsamic glaze', '1/2 teaspoon kosher salt (optional)', '1/2 teaspoon ground black pepper (optional)'], purpose=None)]","Assemble caprese salad by alternating tomato and mozzarella slices on a medium platter. Top the slices with strips of basil and drizzle with olive oil. Drizzle with balsamic glaze.
Serve immediately.","{'calories': '203 kcal', 'carbohydrateContent': '4 g', 'proteinContent': '13 g', 'fatContent': '15 g', 'saturatedFatContent': '8 g', 'cholesterolContent': '45 mg', 'sodiumContent': '552 mg', 'fiberContent': '1 g', 'sugarContent': '2 g', 'unsaturatedFatContent': '6 g', 'servingSize': '1 serving'}","American,Italian",6 servings,https://addapinch.com/wp-content/uploads/2010/11/Caprese-salad-recipe.jpg,5.0,"This Caprese Salad recipe is a classic salad made with just five ingredients - tomatoes, mozzarella, olive oil, basil, and balsamic glaze!",Complete
Side Dish,Roasted Sweet Potato Wedges Recipe,30,"3 medium sweet potatoes (scrubbed clean), 2 tablespoons olive oil, 1 teaspoon Stone House Seasoning, 1/2 teaspoon chili powder","[IngredientGroup(ingredients=['3 medium sweet potatoes (scrubbed clean)', '2 tablespoons olive oil', '1 teaspoon Stone House Seasoning', '1/2 teaspoon chili powder'], purpose=None)]","Prep the Sweet Potatoes
Cut the ends off of the sweet potatoes and then cut the sweet potatoes in half. Next, cut each half into four equal sized wedges. You should have 8 wedges. Arrange the wedges on a rimmed baking sheet and drizzle with the olive oil. Sprinkle the sweet potato wedges with Stone House Seasoning and chili powder. Toss the sweet potato wedges to coat well with the oil and the seasonings.
Oven Roasted Sweet Potato Wedges
Preheat the oven to 450º F.
Place the baking sheet with the seasoned sweet potato wedges into the preheated oven. Roast until the potatoes are browned, crispy on the outside and fork tender on the inside, about 25 minutes. Remove from the oven and serve.
Air Fryer Sweet Potato Wedges
Preheat air fryer to 400º F. Spritz the air fryer basket with olive oil or nonstick cooking spray. Arrange a single layer of the seasoned sweet potato wedges onto the air fryer basket, taking care not to let the wedges touch. You may have to cook in batches to prepare all of the wedges depending on the size of your air fryer.
Cook for 10 minutes and then turn the wedges over to cook to the desired level of crispiness, about 10 - 12 more minutes. Remove from the air fryer and serve.","{'calories': '139 kcal', 'carbohydrateContent': '23 g', 'proteinContent': '2 g', 'fatContent': '5 g', 'saturatedFatContent': '1 g', 'sodiumContent': '453 mg', 'fiberContent': '3 g', 'sugarContent': '5 g', 'unsaturatedFatContent': '4 g', 'servingSize': '1 serving'}",American,6 servings,https://addapinch.com/wp-content/uploads/2016/05/spicy-sweet-potato-wedges-recipe-addapinch-0858.jpg,5.0,"Spicy Sweet Potato Wedges Recipe - Spicy Roasted Sweet Potato Wedges make an easy and delicious recipe! Made with just five ingredients, these roasted sweet potatoes will definitely become a favorite!",Complete
"Appetizer,Side Dish",Classic Deviled Eggs,35,"12 eggs (hard boiled), 1/3 cup mayonnaise, 1/4 teaspoon kosher salt, 1/4 teaspoon ground black pepper","[IngredientGroup(ingredients=['12 eggs (hard boiled)', '1/3 cup mayonnaise', '1/4 teaspoon kosher salt', '1/4 teaspoon ground black pepper'], purpose=None)]","Prepare the eggs: Chill your hard-boiled eggs for at least an hour to overnight. Slice the eggs in half lengthwise and remove the yolk to a medium bowl. Place the egg whites onto a serving platter or in a container for storing if making in advance.
Make the filling: Mash yolks with a fork until the yolks are crumbled. Stir the mayonnaise, salt, and pepper with the egg yolks until well combined.
Assemble the deviled eggs: Spoon the egg yolk mixture into the egg white. You can also transfer the egg yolk mixture to a piping bag fitted with a star tip and pipe the egg yolk mixture into the egg white. Top with optional toppings, if desired.
Refrigerate and serve: Refrigerate until ready to serve.","{'calories': '66 kcal', 'carbohydrateContent': '1 g', 'proteinContent': '6 g', 'fatContent': '4 g', 'saturatedFatContent': '1 g', 'cholesterolContent': '164 mg', 'sodiumContent': '113 mg', 'sugarContent': '0.3 g', 'transFatContent': '0.02 g', 'fiberContent': '0.01 g', 'unsaturatedFatContent': '3 g', 'servingSize': '1 serving'}",American,12 servings,https://addapinch.com/wp-content/uploads/2016/02/classic-deviled-eggs-recipe-2234-scaled.jpg,5.0,"Deviled eggs make the perfect appetizer or side dish for family meals, parties, showers, and other events. Get this family favorite deviled eggs recipe you are sure to love.",Complete
"Appetizer,Snack",Buffalo Cauliflower Recipe (Air Fryer or Oven),20,"1 whole cauliflower (cut into florets), 2 tablespoons olive oil, 1 1/2 teaspoons Stone House Seasoning, 3/4 cup buffalo sauce","[IngredientGroup(ingredients=['1 whole cauliflower (cut into florets)', '2 tablespoons olive oil', '1 1/2 teaspoons Stone House Seasoning', '3/4 cup buffalo sauce'], purpose=None)]","Air Fryer Buffalo Cauliflower
Preheat air fryer to 380º F.
Add cauliflower florets to a large bowl. Pour in the olive oil and sprinkle with Stone House Seasoning. Toss to coat. Arrange the cauliflower florets in the air fryer and cook for 8 to 10 minutes, shaking the basket halfway through cooking.
Transfer the cooked cauliflower from the air fryer basket back into the bowl. Pour in the buffalo sauce and toss to coat.
Serve with ranch dressing and blue cheese dressing, if desired.
Oven Baked Buffalo Cauliflower
To make buffalo cauliflower in the oven, preheat oven to 400º F. Line a baking sheet with parchment paper.
Add cauliflower florets to a large bowl. Pour in the olive oil and sprinkle with Stone House Seasoning. Toss to coat. Arrange the coated cauliflower on prepared baking sheet and bake for 25 to 30 minutes.
Transfer the cooked cauliflower from the baking sheet back into the bowl. Pour in the buffalo sauce and toss to coat.
Serve with the reserved buffalo sauce, ranch dressing and / blue cheese dressing, if desired.","{'calories': '41 kcal', 'carbohydrateContent': '0.01 g', 'proteinContent': '0.003 g', 'fatContent': '5 g', 'saturatedFatContent': '1 g', 'sodiumContent': '1501 mg', 'sugarContent': '0.003 g', 'fiberContent': '0.003 g', 'unsaturatedFatContent': '3.5 g', 'servingSize': '1 serving'}",American,6 servings,https://addapinch.com/wp-content/uploads/2019/01/Buffalo-Cauliflower-Recipe-16.jpg,5.0,"This Buffalo Cauliflower recipe makes a spicy, crunchy, and easy appetizer or snack! Made with four ingredients, it is gluten and dairy-free!",Complete
"Appetizer,Main Course",Sheet Pan Nachos Recipe,25,"1 (9-ounce) package tortilla chips, 1 pound ground beef, 1 teaspoon ground cumin, 1 teaspoon chili powder, 1 teaspoon Stone House Seasoning, 1 cup grated monterey jack cheese, 1 cup grated Cheddar cheese, 1 (15-ounce) can black beans, drained and rinsed, 1/4 cup pickled jalapeno slices, 3 green onions (sliced), 1/2 cup restaurant style salsa, 1 (4-ounce) container sour cream, 2 medium avocado (pitted and diced), 1 medium lime (sliced into wedges)","[IngredientGroup(ingredients=['1 (9-ounce) package tortilla chips', '1 pound ground beef', '1 teaspoon ground cumin', '1 teaspoon chili powder', '1 teaspoon Stone House Seasoning', '1 cup grated monterey jack cheese', '1 cup grated Cheddar cheese', '1 (15-ounce) can black beans, drained and rinsed', '1/4 cup pickled jalapeno slices', '3 green onions (sliced)', '1/2 cup restaurant style salsa', '1 (4-ounce) container sour cream', '2 medium avocado (pitted and diced)', '1 medium lime (sliced into wedges)'], purpose=None)]","Preheat oven to 350º F. Line a baking sheet with foil or parchment paper. Arrange the tortilla chips in a single layer on the prepared baking sheet and set aside.
Add the ground beef to a medium skillet set over medium heat. Sprinkle on cumin, chili powder, and Stone House Seasoning. Cook, stirring frequently, until all of the meat is brown, about 5 minutes. Remove the skillet from the heat.
Remove the meat mixture from the skillet using a slotted spoon and arrange it on top of the chips. Then, top with the cheeses and the the black beans. Place the sheet pan into the preheated oven and bake until the cheeses have melted, about 5 - 7 minutes. Remove from the oven and top with peppers, green onions, salsa, sour cream, and avocado. Squeeze two lime wedges over the top of the nachos and serve the remaining lime wedges on the side.","{'calories': '463 kcal', 'carbohydrateContent': '10 g', 'proteinContent': '24 g', 'fatContent': '37 g', 'saturatedFatContent': '14 g', 'transFatContent': '1 g', 'cholesterolContent': '89 mg', 'sodiumContent': '924 mg', 'fiberContent': '6 g', 'sugarContent': '2 g', 'unsaturatedFatContent': '18 g', 'servingSize': '1 serving'}","American,Mexican",6 servings,https://addapinch.com/wp-content/uploads/2017/02/sheet-pan-nachos-recipe_DSC5349-2.jpg,5.0,This Sheet Pan Nachos Recipe makes a quick and easy appetizer for a crowd or a favorite weeknight supper! These delicious nachos are ready in less than 30 minutes and are simple to make on your sheet pan.,Complete
Appetizer,French Onion Soup Stuffed Mushrooms Recipe,40,"24 whole fresh mushrooms (cleaned and stems removed with stems chopped), 1 medium onion (thinly sliced), 1 tablespoon butter, 1/4 cup beef stock or broth, 1 slice sourdough bread, 1/2 teaspoon Stone House Seasoning, 1/2 cup grated Gruyere cheese, 1/4 cup grated Parmesan cheese, chopped fresh parsley (optional)","[IngredientGroup(ingredients=['24 whole fresh mushrooms (cleaned and stems removed with stems chopped)', '1 medium onion (thinly sliced)', '1 tablespoon butter', '1/4 cup beef stock or broth', '1 slice sourdough bread', '1/2 teaspoon Stone House Seasoning', '1/2 cup grated Gruyere cheese', '1/4 cup grated Parmesan cheese', 'chopped fresh parsley (optional)'], purpose=None)]","Preheat oven to 450º F. Arrange clean mushroom caps with the open cavity up on a parchment paper lined baking sheet.
Add chopped mushroom stems, sliced onion, and butter to a medium skillet set over medium heat. Cook until the onions are tender, about 7 minutes. Add the beef stock and cook until the onions are glazed and caramelized, about 10 more minutes.
Meanwhile, pulse the bread in a blender or food processor until you have made breadcrumbs. Toss with Stone House Seasoning and fill each of the mushroom caps with the seasoned bread crumbs.
Top the breadcrumbs with the onion mixture and then top with grated cheeses. Bake in the oven for 15 minutes. Remove from the oven and allow to rest on the pan to cool slightly before serving, about 5 minutes. Top with fresh parsley, if using, and serve.","{'servingSize': '2 mushrooms', 'calories': '79 kcal', 'carbohydrateContent': '10 g', 'proteinContent': '7 g', 'fatContent': '2 g', 'saturatedFatContent': '1 g', 'cholesterolContent': '4 mg', 'sodiumContent': '193 mg', 'fiberContent': '2 g', 'sugarContent': '4 g'}","American,French",12 servings,https://addapinch.com/wp-content/uploads/2018/09/french-onion-soup-stuffed-mushrooms-recipe-DSC_0551-scaled.jpg,5.0,French Onion Soup Stuffed Mushrooms Recipe - This easy and delicious French Onion Soup Stuffed Mushrooms recipe makes the perfect holiday and party appetizer! Rich French Onion Soup meets savory stuffed mushrooms in this favorite recipe!,Complete
Dessert,Sugared Cranberries Recipe,63,"1 1/2 cups sugar (divided), 1 (12-ounce bag) fresh cranberries","[IngredientGroup(ingredients=['1 1/2 cups sugar (divided)', '1 (12-ounce bag) fresh cranberries'], purpose=None)]","Combine 1/2 cup sugar and 1/2 cup water in a medium saucepan set over medium heat. Stir until the sugar is completely dissolved, about 3 minutes. Add the cranberries and stir until well coated. Transfer the coated cranberries, using a slotted spoon, to a wire rack situated over a baking sheet. Let dry until the cranberries are just tacky to the touch, about 30 minutes.
Working in batches, roll the cranberries in a bowl of the remaining sugar until well coated, return to the wire rack and let dry completely.
Roll the cranberries in the remaining 1 1/2 cups sugar until well coated; let dry for at least 1 hour.
Store in an airtight container in a cool place for up to a week.","{'calories': '164 kcal', 'carbohydrateContent': '42 g', 'proteinContent': '0.3 g', 'fatContent': '0.1 g', 'sodiumContent': '1 mg', 'fiberContent': '2 g', 'sugarContent': '39 g', 'servingSize': '1 serving'}",American,8 servings,https://addapinch.com/wp-content/uploads/2017/12/sugared-cranberries-recipe-0152.jpg,5.0,"Sugared Cranberries Recipe - These sparkly sugared cranberries come together quickly and easily with just two simple ingredients! Beautiful as garnish for cakes, cookies, cocktails, or to serve as a sweet, yet tart treat!",Complete
Appetizer,Sweet and Spicy Cranberry Cocktail Meatballs Recipe,30,"1 pound ground beef, 1/4 medium onion (finely diced), 1 large egg (lightly beaten), 1/4 cup whole milk, 1/2 teaspoon kosher salt, 1/2 teaspoon ground black pepper, 1/2 cup dry bread crumbs, 1 1/2 teaspoons Worcestershire sauce, 3/4 cup ketchup, 1/4 cup cranberry juice, 1 tablespoon orange juice, 1 teaspoon yellow mustard, 1/2 cup packed brown sugar, 1 tablespoon Worcestershire sauce, 1/2 teaspoon kosher salt, 1/2 teaspoons ground black pepper, 1/2 teaspoon onion powder, 1 clove garlic (minced or 1/2 teaspoon garlic powder), 1 medium jalapeno pepper (deseeded and diced)","[IngredientGroup(ingredients=['1 pound ground beef', '1/4 medium onion (finely diced)', '1 large egg (lightly beaten)', '1/4 cup whole milk', '1/2 teaspoon kosher salt', '1/2 teaspoon ground black pepper', '1/2 cup dry bread crumbs', '1 1/2 teaspoons Worcestershire sauce'], purpose='For the Meatballs'), IngredientGroup(ingredients=['3/4 cup ketchup', '1/4 cup cranberry juice', '1 tablespoon orange juice', '1 teaspoon yellow mustard', '1/2 cup packed brown sugar', '1 tablespoon Worcestershire sauce', '1/2 teaspoon kosher salt', '1/2 teaspoons ground black pepper', '1/2 teaspoon onion powder', '1 clove garlic (minced or 1/2 teaspoon garlic powder)', '1 medium jalapeno pepper (deseeded and diced)'], purpose='For the Sauce:')]","Preheat the oven to 325º F. Line a baking sheet with parchment paper or foil, arrange a wire rack onto the lined baking sheet, spray the wire rack well with nonstick cooking spray and set aside.
Mix together ground beef, onion, egg, milk, salt, pepper, bread crumb, and Worcestershire sauce in a medium mixing bowl until well combined. Scoop the mixture into about tablespoon sized balls and roll firmly between palms of hand to form meatballs. Place onto the wire rack lined baking sheet.
Once all of the meatballs are formed, bake until the meatballs are cooked through, about 20 minutes.
Meanwhile, combine all of the ingredients for the sauce in a large skillet set over medium heat. Cook, stirring occasionally, until the sauce has thickened, about 10 minutes.
Arrange the cooked meatballs in a slow cooker and pour the thickened sauce over the meatballs. Gently stir the meatballs to coat with the sauce. Secure the lid on the slow cooker and set on low setting to keep warm as serving.","{'calories': '60 kcal', 'carbohydrateContent': '6 g', 'proteinContent': '3 g', 'fatContent': '3 g', 'saturatedFatContent': '1 g', 'transFatContent': '0.2 g', 'cholesterolContent': '14 mg', 'sodiumContent': '144 mg', 'fiberContent': '0.1 g', 'sugarContent': '5 g', 'unsaturatedFatContent': '1.1 g', 'servingSize': '1 serving'}",American,36 servings,https://addapinch.com/wp-content/uploads/2017/12/sweet-spicy-cranberry-cocktail-meatballs-recipe-0098.jpg,5.0,"Sweet and Spicy Cranberry Cocktail Meatballs Recipe - An update on a classic party favorite, these sweet and spicy cocktail meatballs are always a hit!",Complete
"Appetizer,Snack",Bacon Ranch Cheese Ball Recipe,40,"1 (8-ounce) package cream cheese (softened), 1 (8-ounce) package cheddar cheese (shredded), 1 1/2 teaspoons Stone House Seasoning, 1 teaspoon Ranch Seasoning, 3 medium green onions (sliced), 3-5 slices cooked bacon (crumbled), 1 1/2 cups chopped pecans","[IngredientGroup(ingredients=['1 (8-ounce) package cream cheese (softened)', '1 (8-ounce) package cheddar cheese (shredded)', '1 1/2 teaspoons Stone House Seasoning', '1 teaspoon Ranch Seasoning', '3 medium green onions (sliced)', '3-5 slices cooked bacon (crumbled)', '1 1/2 cups chopped pecans'], purpose=None)]","Mix together the softened cream cheese and cheddar cheese until well combined. Stir in the Stone House and Ranch seasonings until well combined.
Add green onions and cooked bacon and stir until well combined. Turn the mixture out onto a piece of plastic wrap. Using the plastic wrap, form the cheese ball mixture into a ball and then wrap tightly with the plastic wrap. Place into the refrigerator and chill for 30 minutes.
Once chilled, remove the cheese ball from the refrigerator and roll in the chopped pecans, making sure to press the chopped pecans into the cheese ball to secure. Place onto a serving platter with your favorite crackers and a knife for serving.","{'servingSize': '2 tablespoons', 'calories': '118 kcal', 'carbohydrateContent': '2 g', 'proteinContent': '2 g', 'fatContent': '12 g', 'saturatedFatContent': '1 g', 'cholesterolContent': '3 mg', 'sodiumContent': '328 mg', 'fiberContent': '1 g'}",American,12 servings,https://addapinch.com/wp-content/uploads/2018/10/bacon-ranch-cheese-ball-recipe-DSC_0837-scaled.jpg,5.0,"Bacon Ranch Cheese Ball Recipe - This creamy, dreamy cheese ball melds together bacon, ranch seasoning, and is the encased in chopped pecans. Perfect for easy entertaining!",Complete
"Appetizer,Snack",Ranch Oyster Crackers Recipe,15,"1/2 cup butter, 1 teaspoon Ranch Seasoning Mix, 1/2 teaspoons Stone House Seasoning, 12-16 ounces oyster crackers","[IngredientGroup(ingredients=['1/2 cup butter', '1 teaspoon Ranch Seasoning Mix', '1/2 teaspoons Stone House Seasoning', '12-16 ounces oyster crackers'], purpose=None)]","Preheat oven to 275º F. Line a baking sheet with parchment paper and arrange a wire rack on top.
Melt the butter in a medium skillet over medium heat. Add in the Ranch Seasoning and Stone House. Whisk until combined.
Arrange the crackers in a large bowl. Pour the melted butter mixture over the crackers, carefully tossing to make sure each cracker is well coated.
Place the crackers onto the wire rack and then bake for 10 minutes. Remove from the oven and allow to cool. Store in an airtight container for up to 3 days.","{'calories': '81 kcal', 'carbohydrateContent': '12 g', 'proteinContent': '1 g', 'fatContent': '3.5 g', 'servingSize': '1 serving'}",American,5 servings,https://addapinch.com/wp-content/uploads/2018/12/anch-oyster-crackers-recipe-DSC1496-scaled.jpg,5.0,"Ranch Oyster Crackers Recipe - Quick, easy and absolutely addictive, these delicious ranch crackers make the perfect nibble or snack!",Complete
"Appetizer,Dessert,Snack",Cinnamon Pecans Recipe,20,"3 cups pecans (shelled and cleaned), 3/4 cup granulated sugar, 1 tablespoon ground cinnamon, 1/4 cup water","[IngredientGroup(ingredients=['3 cups pecans (shelled and cleaned)', '3/4 cup granulated sugar', '1 tablespoon ground cinnamon', '1/4 cup water'], purpose=None)]","Add all ingredients to a large (10 - 12-inch) skillet over medium-low heat. Stir to mix all ingredients together and then stir continuously as the sugar begins to melt, making sure to coat pecan well. Cook until pecans have begun to toast lightly, about five minutes and then remove from heat. Pour onto a baking sheet lined with parchment paper to cool.
Allow to cool completely before serving or storing in an airtight container for gifting.","{'servingSize': '0.25 cup', 'carbohydrateContent': '16 g', 'proteinContent': '2 g', 'fatContent': '18 g', 'saturatedFatContent': '2 g', 'sodiumContent': '0.4 mg', 'fiberContent': '3 g', 'sugarContent': '13 g', 'calories': '221 kcal', 'unsaturatedFatContent': '15 g'}",American,12 servings,https://addapinch.com/wp-content/uploads/2012/09/Spiced-Nuts-0072-2.jpg,4.91,This Easy Cinnamon Pecans recipe makes a quick and easy delicious nibble. Made with four ingredients and a great make ahead recipe.,Complete
Appetizer,Cinnamon Sugar Tortilla Chips Recipe,15,"4 (10-inch) tortillas (cut into 8 equal wedges), olive oil spray, 1/4 cup sugar, 1 teaspoon ground cinnamon","[IngredientGroup(ingredients=['4 (10-inch) tortillas (cut into 8 equal wedges)', 'olive oil spray', '1/4 cup sugar', '1 teaspoon ground cinnamon'], purpose=None)]","Preheat oven to 350º F.
Arrange cut tortilla wedges on a baking sheet. Spritz lightly with olive oil spray. Stir together the cinnamon and sugar in a small bowl. Sprinkle onto the tortilla wedges.
Bake until lightly golden brown and crisp, about 10 minutes. Remove from the oven and allow to cool slightly. Serve.","{'calories': '50 kcal', 'carbohydrateContent': '10 g', 'proteinContent': '1 g', 'fatContent': '1 g', 'saturatedFatContent': '1 g', 'sodiumContent': '4 mg', 'fiberContent': '1 g', 'sugarContent': '6 g', 'servingSize': '1 serving'}",American,8 servings,https://addapinch.com/wp-content/uploads/2019/06/cinnamon-sugar-tortillas-recipe-1134-scaled.jpg,5.0,"Cinnamon Sugar Tortilla Chips make a quick and easy recipe perfect for serving with your favorite sweet dips, salsa, or ice cream! Made with 4 ingredients and ready in minutes!",Complete
"Dessert,Salad,Side Dish",Grape Salad Recipe,10,"4 cups seedless grapes (washed, dried, with stems removed), 1 (8-ounce) package cream cheese (softened to room temperature), 1 cup sour cream, 1 teaspoon vanilla extract, 1-2 tablespoons brown sugar (depending on the sweetness of your grapes), 1/2 cup roasted pecans","[IngredientGroup(ingredients=['4 cups seedless grapes (washed, dried, with stems removed)', '1 (8-ounce) package cream cheese (softened to room temperature)', '1 cup sour cream', '1 teaspoon vanilla extract', '1-2 tablespoons brown sugar (depending on the sweetness of your grapes)', '1/2 cup roasted pecans'], purpose=None)]","Add grapes to a large bowl. Mix together cream cheese, sour cream, sugar and vanilla. Pour over grapes and stir until well-coated.
Refrigerate for at least 8 hours.
When ready to serve, remove from the refrigerator and top with brown sugar and toasted pecan pieces, if using. Serve cold.","{'calories': '126 kcal', 'carbohydrateContent': '13 g', 'proteinContent': '1 g', 'fatContent': '8 g', 'saturatedFatContent': '3 g', 'cholesterolContent': '12 mg', 'sodiumContent': '20 mg', 'fiberContent': '1 g', 'sugarContent': '11 g', 'servingSize': '1 serving'}",American,10 servings,https://addapinch.com/wp-content/uploads/2012/04/Grape-salad-recipe_DSC2058-scaled.jpg,5.0,"Grape Salad Recipe - Grape salad makes an easy and delicious side dish or dessert! Creamy, crunchy and made with just 5 ingredients! It is family favorite recipe!",Complete
"Appetizer,Breakfast,Dessert",Cranberry Orange Rolls Recipe,105,"1 cup warm milk, 2 1/4 teaspoons yeast ((1 packet)), 1/2 cup granulated sugar, 1/2 cup melted butter, 2 teaspoons Kosher salt, 2 large eggs, 4 1/2 cups all-purpose flour (plus a little for handling), 1/2 cup packed brown sugar, 1 tablespoon orange zest, 1/4 cup orange juice, 1 tablespoon melted butter, 1 cup cranberries (fresh or frozen and thawed), 1/2 cup dried cranberries, 1/2 cup butter (softened), 1 1/2 cup confectioners sugar, 1/4 cup cream cheese, 1/2 tablespoon vanilla extract, 1/8 teaspoon Kosher salt, 1/4 - 1/2 cup orange juice","[IngredientGroup(ingredients=['1 cup warm milk', '2 1/4 teaspoons yeast ((1 packet))', '1/2 cup granulated sugar', '1/2 cup melted butter', '2 teaspoons Kosher salt', '2 large eggs', '4 1/2 cups all-purpose flour (plus a little for handling)'], purpose='Cranberry Orange Roll Dough:'), IngredientGroup(ingredients=['1/2 cup packed brown sugar', '1 tablespoon orange zest', '1/4 cup orange juice', '1 tablespoon melted butter', '1 cup cranberries (fresh or frozen and thawed)', '1/2 cup dried cranberries'], purpose='Cranberry Orange Roll Filling:'), IngredientGroup(ingredients=['1/2 cup butter (softened)', '1 1/2 cup confectioners sugar', '1/4 cup cream cheese', '1/2 tablespoon vanilla extract', '1/8 teaspoon Kosher salt', '1/4 - 1/2 cup orange juice'], purpose='Cranberry Orange Roll Frosting:')]","Cranberry Orange Roll Dough:
Add yeast and sugar to warm milk in a large bowl. Stir gently to combine and allow the yeast to foam to proof. Once the yeast has proofed, stir in melted butter, salt, eggs, and flour into yeast mixture. Gently mix until well-combined.
Turn dough onto a lightly floured surface and knead for 10-12 minutes. Form the dough into a large ball and place into a large buttered glass bowl. Cover lightly with plastic or with a tea towel and place in a warm location free of any drafts. Allow to rise so that the dough is doubled in size.
Cranberry Orange Roll Filling:
Place dough on a large lightly floured surface and roll to a 1/2 inch thickness. Spread softened butter over the top of the dough.
Stir together the brown sugar, orange zest, orange juice, and the melted butter. Pour over the rolled dough and brush to the edges. Sprinkle the cranberries over the buttered dough.
Tightly roll the dough, beginning at the long edge, until a log of dough has been formed.
Cut the dough into 3/4-inch to 1-inch slices and place onto a lightly buttered medium skillet.
Baking and Icing Cranberry Orange Roll
Preheat oven to 400º Fahrenheit.
Allow rolls to rise for 30 minutes in the skillet.
Place rolls into oven and allow to cook until lightly browned and cooked through, but not overcooked, about 15-30 minutes.
While cranberry orange rolls are baking, prepare cream cheese frosting by creaming together butter, confectioner's sugar, cream cheese, vanilla and salt.
Remove cranberry orange rolls from the oven and allow to cool slightly.
Spread frosting generously over rolls while they are warm.","{'servingSize': '1 g', 'calories': '511 kcal', 'carbohydrateContent': '76 g', 'proteinContent': '7 g', 'fatContent': '20 g', 'saturatedFatContent': '11 g', 'cholesterolContent': '81 mg', 'sodiumContent': '596 mg', 'fiberContent': '2 g', 'sugarContent': '37 g'}",American,12 servings,https://addapinch.com/wp-content/uploads/2018/11/cranberry-orange-rolls-recipe-DSC_1250-scaled.jpg,5.0,Cranberry Orange Rolls Recipe - The perfect blend of sweet and tart comes together in these easy Cranberry Orange Rolls! Topped with Orange Cream Frosting!,Complete
